,Unnamed: 0,title,content,comment,date,category,vader_score,dict_score
265,265,"Catalyst watch: Tesla earnings, Jerome Powell speech, UAW drama and Baidu event", Volatility watch  Short interest levels are elevated Fisker FSR Theravance Biopharma TBPH Novavax NVAX Bowlero Corp BOWL and Bicycle Therapeutics plc BCYC Options trading volume has moved higher recently on Virgin Galactic SPCE and Replimune Group REPL The most overbought stocks per their 14day relative strength index are Generation Asia I Acquisition GAQ Acurx Pharmaceuticals ACXP and StarTek SRT The most oversold stocks per their 14day Relative Strength Index are McCormick MKC Real Good Food RGF and PSQ Holdings PSQH All week  The United Auto Workers strike threatens to hit a tipping point if it extends much further The slow progress in negotiations between the union and Ford Motor F General Motors GM and Stellantis STLA could impact guidance updates from automakers and auto industry suppliers as the earnings season ramps up Earnings watch   Notable companies due to report include Charles Schwab SCHW and Equity Lifestyle Props ELS All week  Investor events scheduled include the Charles Schwabs SCHW Fall Business Update Equilliums EQ Analyst  Investor Day and Jefferies Financial Groups JEF Investor Day All day  The threeday WSJ Tech Live event will include presentations by OpenAI CEO Sam Altman Roblox RBLX CEO David Baszucki and Arm Holdings ARM CEO Rene Haas All day  The postIPO quiet period ends on a number of stocks to set up the potential for share price moves as analysts weigh in Watch for ratings on Instacart CART Klaviyo KVYO MDB Capital MDBH SR Bancorp SRBK and Davis Commodities DTCK to pour in 330 pm Philadelphia Federal Reserve Bank President Patrick Harker will speak virtually on the economic outlook before the National Association of Corporate Directors Webinar Earnings watch   Notable companies due to report include Johnson  Johnson JNJ Bank of America BAC Lockheed Martin LMT United Airlines UAL and Goldman Sachs GS All day  The Lytham Partners Fall Investor Conference aimed at smallcap companies will include participation from Anterix ATEX aTyr Pharma LIFE ImmuCell Corporation ICCC Jaguar Health JAGX Nouveau Monde Graphite NMG and SKYX Platforms Corp SKYX All day  Investor events scheduled include BlackBerrys BB summit and investor briefing from New York City Other key events include DarioHealths DRIO Investor Day 2023 and Helen of Troys HELE Investor Day All day  NCR NCR will officially split into two companies The ATM business will be called NCR Atleos and the digital commerce business will be called NCR Voyix All day  Baidu BIDU will hold its Baidu World 2023 event in Beijing The company says it will release multiple AInative applications at the event and introduce the latest progress in foundation models Analysts think the update on the ChatGPTlike tool Ernie Bot could spark interest in the stock All day  Sony SONY is expected to launch the ability to play cloudstreamed PS5 games on the PS5 in Japan The feature will be available in Europe and North America later in the month All day  The IPO lockup period expires on U Power Limited UCAR The Chinese EV batteryswapping tech stock trades well below its 6 per share IPO pricing level 800 am New York Federal Reserve Bank President John Williams to moderate a discussion with Intel INTC Chief Executive Pat Gelsinger at Economic Club of New York event 830 am The September Retail Sales report will be released to expectations for a modest 01 increase in the core rate Earnings watch   Notable companies due to report include Tesla TSLA Procter  Gamble PG Abbott Laboratories ABT Netflix NFLX US Bancorp USB Las Vegas Sands LVS and Morgan Stanley MS All day  Oracle ORCL management will give a product keynote presentation at the companys SuiteWorld event in Las Vegas All day  The IPO lockup period expires on Jayud Global Logistics JYD 200 pm The Fed,3,2023-10-13,0,0.9869,0.24999996875000394
266,266,Atlantic Union Bankshares Corporation (AUB) Q3 2023 Earnings Call Transcript,Atlantic Union Bankshares Corporation  Q3 2023 Earnings Conference Call October 19 2023 900 AM ETBill Cimino  SVP IRJohn Asbury  President and CEORob Gorman  EVP and CFODavid Ring  Head of Commercial BankingDoug Woolley  Chief Credit Officer Casey Whitman  Piper SandlerCatherine Mealor  KBWRussell Gunther  StephensSteve Moss  Raymond JamesGood day and thank you for standing by Welcome to the Atlantic Union Bankshares Third Quarter 2023 Earnings Call Operator Instructions Please be advised that todays conference is being recordedI would now like to hand the conference over to your speaker today Bill Cimino Senior Vice President Investor RelationsThank you Josh and good morning everyone I have Atlantic Union Bankshares President and CEO John Asbury and Executive Vice President and CFO Rob Gorman with me today We also have other members of our executive management team with us for the question and answer periodPlease note that todays earnings release and accompanying slide presentation that we are going through on this webcast are available to download on our Investor website at investorsatlanticunionbankcom During todays call we will comment on our financial performance using both GAAP metrics and nonGAAP financial measures Important information about these nonGAAP financial measures including reconciliations to comparable GAAP measures is included in the appendix to our slide presentation and in our earnings release for the third quarter of 2023We will make forwardlooking statements on todays call which are not statements of historical fact and are subject to risks and uncertainties There can be no assurance that actual performance will not differ materially from any future expectations or results expressed or implied by these forwardlooking statements and we undertake no obligation to publicly revisePlease refer to our earnings release issued today and our other SEC filings for further discussion of the companys risk factors and other important information regarding our forwardlooking statements including factors that could cause actual results to differ from those expressed or implied inAnd now Ill turn the call over to JohnThank you Bill Good morning everyone and thank you for joining us todayThe third quarter operating results were strong for Atlantic Union There was noise in the quarter due to three meaningful and proactive measures we have taken this year to address the demanding environment in which our industry operates We believe these measures are the proof point of our willingness and ability to take action to better position the bank for success both now and in the future while building longterm shareholder valueThese actions were first in our Q1 23 quarterly earnings comments we announced our intent to undertake structural expense reductions when deposit costs rose faster than expected in order to maintain positive operating leverage We did what we said we would do and announced an expense reduction program in June that is expected to reduce the annual expense run rate by approximately 17 million and had all measures implemented by JulySecond concurrent with Q2 23 earnings we announced our entry into a merger agreement to acquire Danville Virginiabased American National Bankshares in an allstock transaction We believe this transaction will improve AUBs financial performance further build out our franchise in a way that keeps us dense and compact open contiguous expansion markets in North Carolina and further drive the scarcity value of our franchiseThe initial feedback from the community and American National clients has been strongly positive and we believe we are on track to close the transaction in the first quarter of 2024 We remain excited about what well do together with the American National team once the merger is completedThird weve now acted twice this year to reposition our balance sheet for a higher for longer interest ,0,2023-10-20,0,0.9942,0.6666666111111158
267,267,Why Markets Were Thoroughly Confused After Fed Chair Powell's Key Speech,Fed watchers who analyzed Fed Chair Jerome Powells speech at the Economic Club of New York are likely confused Powells prepared remarks provided a mix of contradictory views on the Feds policy tightening His remarks both implied the potential endThe unclear messaging created market confusion conditions that suit traders the most The Dow Jones Nasdaq and SP 500 all broke below their trading range by noon on Oct 19 Importantly the smallcap index Russell 2000  resumed its steep downtrend that began in July Smallcap firms are the most sensitive forward indicators for the stock marketHow should readers interpret Powells mixed commentary Not much has changed in the Fed policy stance since the Fed Chairs gamechanging  InPowell said that the economy might not have experienced the full impact of the central banks policy tightening While recognizing the very resilient economy interest rates do not negatively affect all sectors Later he  as expected sees the effects of higher ratesThe Chair recognizes that the magnitude of the impact of tightening does not have precision The Fed does not know how long the lags between tightening and the impact on the economy would takePowell explained that the Fed focuses on shortterm rates in its monetary policy It will need to let longterm Treasury yields play out On the day the mid to longterm Treasuries traded above the 52week high  Market Data on the toolbar and then select bondsExpect heightened bond yield volatility next Market participants previously waited for the 10year Treasury break out above 50 This is an expected  As the demand for Treasury securities weakens find the  yields will continue to climb 55 to 60 is the next milestone for the 10year yieldIn response the mortgage market already prints  This is a fixed rate not seen in 23 yearsPowell said that inflation risks could resurge Evidence that suggests persistently abovetrend growth would warrant further tightening of monetary policy In addition if tightness in the labor market stops easing it is another risk that supports a restrictive rate policyThe Fed is firm on its commitment to achieve inflation of 20 In the Sep 2023 Consumer Price Index report the  is above the 20 targetMuch to the frustration of income investors the Federal Reserve will carry out its rate policy carefully Interest rates will remain higher for much longer than markets expect REIT investors who bet on a pivot rate cut in the summer paid a heavy price Realty Income  for example tried to break out in July By September the stock fell from 5456 to a low of 4842 Its attractive dividend rose again as shares fell Its dividend yields 618The  the rate at which monetary policy neither stimulates nor restricts economic growth Hutchens Center reported that this declined by around 34 since 1972 However the Fed did not offer to estimate where the neutral rate standsSince the Fed thinks the neutral rate is currently not tight That is interest rates are not above the neutral rate and therefore do not have a contractionary impact on the economy Despite the rate hikes the loose monetary policy still has a stimulatory impact on the economy By stimulating economic activity inflationary pressures will persistPowell echoed what readers said for months about the excesses of government spending Powell said that the fiscal deficit is on an unsustainable path The Fed inferred that high longterm treasury yields would weaken the governments fiscal spendingSpending on defence gets plenty of attention The Department of Defense has a  When the cost of interest on debt exceeds the defence budget the public will shift its focus on cutting the countrys debt The Treasury Department paid a record  in the last quarter of 2022Markets rewarded patient investors exposed to the defence sector Stocks like Lockheed Martin  and Northrop Grumman  are up sharply in the last monthN,46,2023-10-20,0,0.9222,-0.7241379060642101
268,268,Comerica Incorporated (CMA) Q3 2023 Earnings Call Transcript,Comerica Incorporated  Q3 2023 Earnings Conference Call October 20 2023 800 AM ETKelly Gage  Director of Investor RelationsCurt Farmer  President Chairman and Chief Executive OfficerJim Herzog  Chief Financial OfficerPeter Sefzik  Chief Banking OfficerMelinda Chausse  Chief Credit OfficerJon Arfstrom  RBC Capital MarketsEbrahim Poonawala  Bank of AmericaJohn Pancari  Evercore ISISteven Alexopoulos  JPMorganChris McGratty  KBWManan Gosalia  Morgan StanleyBrody Preston  UBSKen Usdin  JefferiesBrandon King  Truist SecuritiesPeter Winter  DA DavidsonHello and welcome to the Comerica Third Quarter 2023 Earnings Conference Call and Webcast Operator Instructions As a reminder this conference is being recordedIts now my pleasure to turn the call over to Kelly Gage Director of Investor Relations Please go ahead KellyThanks Kevin Good morning and welcome to Comericas third quarter 2023 earnings conference callParticipating on this call will be our President Chairman and CEO Curt Farmer Chief Financial Officer Jim Herzog Chief Credit Officer Melinda Chausse and Chief Banking Officer Peter SefzikDuring this presentation we will be referring to slides which will provide additional details The presentation slides and our press release are available on the SECs website as well as in the Investor Relations section of our website comericacomThis conference call contains forwardlooking statements And in that regard you should be mindful of the risks and uncertainties that can cause actual results to vary materially from expectations Forwardlooking statements speak only as of the date of this presentation and we undertake no obligation to update any forwardlooking statements Please refer to the safe harbor statement in todays earnings presentation on Slide 2 which is incorporated into this call as well as our SEC filings forAlso this conference call will reference nonGAAP measures And in that regard I direct you to the reconciliation of these measures in the earnings materials that are available on our website comericacomWith that Ill turnWell thank you and good morning everyone Thank you for joining our callToday we reported third quarter net income of 251 million or 184 per share  moderation per share exceeding expectations indiscernible optimization and moderation in customer demand drove the decline in average loans to 54 billion Successful execution of our targeted deposit strategy grew customer balances enabling us to repay 5 billion in maturing FHLB advances Our continued focus on fee income produced another robust quarter and credit quality remained very strong with modest net chargeoffs following three consecutive quarters of net recoveriesComplementing our compelling financial results we advanced other strategic initiatives Small business remains a priority And Im excited to announce that we exceeded our 5 billion lending goal ahead of our threeyear commitment With our investments in talent products and services for this important sector we believe small business will become a growth engine over time Achievements such as publishing our first financed emissions report making community development investments and recognition for our volunteer program further underscore the value we place on supporting the communities we serveAdvancing our Ameriprise partnership and selective talent acquisition within wealth management position us to achieve our noninterest income objectives while deepening customer relationships We continue modernizing our approach to technology to better enable agile product enhancements as we leverage offpremise platforms to run over three quarters of our business applications Progress towards these initiatives allow us to balance the strength of our legacy for the future vision to sustainably support our customers as a trusted banking partnerMoving to a summary of our results on Slide 4 Average loans de,2,2023-10-20,0,0.9978,0.6666666296296316
269,269,PDO Approaches 14% Yields As Fear Approaches Again,While the SP 500  and Nasdaq  are up 1317 and 2948 respectively on a YTD basis the rally has been fueled by big tech Many sectors have been crushed in 2023 as the following ETFs are allBack in February I wrote an article on PDO  and discussed why I was adding to my position The article covered PDOs historical pricing its discount to premium history and why PDO was interesting from an incomeproducing methodology Since the article was published the macroeconomic landscape has experienced significant changes Not only is inflation still an issue but rates have continued to increase putting additional strain on the areas PDO allocates capital I wanted to follow up on my previous article and discuss whats occurred what can still go wrong and why I am still bullish on PDOs future is a closedend fund CEF from PIMCO that utilizes an asset allocation strategy among multiple fixedincome sectors in the global credit markets PDOs investment mix includes allocating capital in the global credit markets across corporate debt mortgagerelated and other assetbacked instruments government and sovereign debt taxable municipal bonds and other fixed variable and floatingrate incomeproducing securities of US and foreign issuers including emerging market issuers PDO is a leveraged fund through reverse repurchase agreements and obtains its borrowed capital through bank loans commercial paper other credit facilities and other transactions PDOs exposure to reverse repurchase agreements is 4387 of its total managed assets and its current total effective leverage is 4458 of total managed assets  went public on 12921 at 20 per share and since then its share value has declined by 883 4415 while generating 539 of incomeThe  was actually created by CNN in an attempt to track the overriding emotions driving the stock market at any given time The index is measured on a scale of 0100 and is constructed from 7 indicators including market momentum stock price strength stock price breadth put and call options junk bond demand market volatility and safe haven demand In February the Fear  Greed Index entered extreme greed levels prior to the Regional Banking Crisis which took the index to extreme fear within the span of a month Things got more bullish upon the artificial intelligence AI renaissance that emerged as extreme greed was reached again at the beginning of June and lasted the majority of the time until July 31st Since the end of July the Fear and Greed Index has embarked on a downward trend and were currently tittering in between fear and extreme fearDespite the Fed pausing and becoming more datadependent in recent months they have taken rates higher at a pace not seen since the early 1980s Their dual mandate of stabilizing prices and maintaining maximum employment overrides what the stock market wants The Fed is in a difficult position because if they tighten too much they can cause a recession and wreak havoc on banking credit and the overall business environment which can work against their goal of maintaining maximum employment The Fed has taken rates to a level where the current  yields 54 and the 10year  461 while the cost of capital continues to increase Mortgages are at 10year highs over 7 while  are at 10year lowsPDOs largest underlying assets consist of corporate bonds and notes convertible bonds and notes municipal bonds and notes NonAgency MortgageBacked Securities assetbacked securities and Sovereign debt As we have seen in PDOs share price the rising rate environment has destroyed shareholder value Higher rates are often negative for funds such as PDO because existing bonds and MBS become less valuable Hypothetically If you purchased a bond with a 5year maturity rate in 2021 that came with a 3 coupon and the same 5year maturity bonds today have a 55 coupon the previous bonds will be less valuable because th,58,2023-10-16,0,0.4255,-0.5789473379501401
270,270,Freeport-McMoRan Inc. (FCX) Q3 2023 Earnings Call Transcript,FreeportMcMoRan Inc  Q3 2023 Earnings Conference Call October 19 2023 1000 AM ETKathleen Quirk  PresidentRichard Adkerson  Chairman and Chief Executive OfficerCory Stevens  Technical services and engineering and construction groupAlex Hacking  CitiChristopher LaFemina  JefferiesMichael Dudas  Vertical ResearchCarlos de Alba  Morgan StanleyBill Peterson  JPMorganAlex Terentiew  StifelBrian MacArthur  Raymond JamesLadies and gentlemen thank you for standing by Welcome to the FreeportMcMoRan Third Quarter Conference Call At this time all participants are in a listenonly mode Later we will conduct a questionandanswer session Operator InstructionsI would now like to turn the conference over to Ms Kathleen Quirk President Please go ahead maamThank you and good morning Welcome to our conference call Earlier this morning FCX reported our third quarter 2023 operating and financial results And a copy of the press release and slides are available on our website at fcxcom Our call today is being broadcast live on the Internet and anyone may listen to the call by accessing our website homepage and clicking on the webcast link for the conference call In addition to analysts and investors the financial press has been invited to listen to todays call and a replay of the webcast will be available on our website later todayBefore we begin our comments wed like to remind everyone that todays press release and certain of our comments on the call include forwardlooking statements and actual results may differ materially Id like to refer everyone to the cautionary language included in our press release and presentation materials and to the risk factors described in our SEC filingsOn the call with me today are Richard Adkerson our Chairman andGo ahead RichardGood morning Yes good morning Thanks Kathleen As Kathleen said shes going to review our operations and financial results for the third quarter Big picture we had very strong operations performance and this was really notable in face of a number of challenges we faced at different locations around the world Once again Team Freeport answered the bell and rang through phStating the obvious is a complicated geopolitical and macroeconomic world Freeport family around the world is sad for the poor people in Israel in Gaza and in the Ukraine and praying for a resolution to those conflicts Macroeconomic factors with higher interest rates are negative for the price of copper and Freeports equity It goes without saying our business by design by strategy is correlated to the price of copper in response to the recent lower copper prices We are supported by having a strong balance sheet which were committed to maintaining and by having the ability to manage our capital cost and operations to be responsive to the price environment We remain very confident about the longterm outlook for copper and for our companys equity The current situation does nothing but bolster the longerterm outlook for copper prices as a commodity and for our future returns to Freeport shareholdersWe look forward to answering your questions and Ill turn the call over to Kathleen to review our resultsThank you Richard and Im going to start on slide three where we summarize our key operating and financial highlights for the third quarter We delivered another quarter of strong execution Production results across the portfolio were solid totalling 11 billion pounds of copper and over 500000 ounces of gold during the quarterOur copper sales were 8 above our estimates going into the quarter and despite strong gold production our third quarter gold shipments were slightly below previous estimates That reflected timing associated with some administrative approvals in Indonesia but this is expected to turn and set up for higher gold sales in the fourth quarterOur unit net cash costs on a consolidated basis averaged 173 per pound in the ,0,2023-10-19,0,0.9798,0.0
271,271,Google: Steep Plunge Unveils My Strong Buy Conviction (Rating Upgrade),I  Google   stock in late July 2023 following its secondquarter or FQ2 earnings release back then Although it continued its advance through its highs in October 2023 the steep decline after its recent As such GOOGL revisited lows last seen in late July 2023 as investors assessed nearterm headwinds in Google Clouds progress and a possible slowdown in the advertising marketThe contrast in Google Clouds performance against Microsoft  Azures stellar earnings release was notable Accordingly Google Cloud posted a revenue growth of 22 discernibly below Azures 29 increase As such concerns have been raised about whether Google could be  in the cloud computing space given MicrosoftsMicrosofts advantages in the cloud computing space are wellrecognized I had  that the market has likely priced in its AI leadership given its welldiversified enterprise customers Furthermore the partnership with OpenAI has further boosted the appeal of Microsofts  as customers seek more costefficient Microsoft bundles to adopt AI solutionsDespite that Googles advertising business demonstrated that it has recovered from the worst of last years problems justifying its late October 2022 bottom Given GOOGLs remarkable 33 increase over the past year in total return basis its arguable that the market has attempted to price in Googles ad business recoveryNotwithstanding the recovery Meta Platforms  and Snap  spooked investors that there could be higher execution headwinds in the near term Meta noted  in the beginning of the fourth quarter which correlates with the start of the IsraelHamas conflict As such investors are likely pricing in worsening geopolitical uncertainties not reflected in previous estimatesAs such I assessed that the recent selloff is justified to reflect these risks Also its an opportunity for last years dip buyers to cut exposure given the remarkable recovery from last years lowsThe Wall Street Journal or WSJ reported that Google  a further 15B investment in AI company Anthropic bringing its total committed funding to 2B Structured as a convertible note Google could convert it into equity during the next funding round Keen investors should recall that Anthropic recently announced a  by Amazon  as the Andy Jassyled company looks to advance its generative AI ambitionsTherefore it seems like the GoogleAmazon rivalry could intensify further as they hedge their bets against the market leadership of MicrosoftOpenAI However with Anthropic also committed to using Amazons AI chips and services it remains to be seen how this powerplay between Google and Amazon could play out Still the move corroborates that the MicrosoftOpenAI collaboration is likely leading as their rivals scramble to catch up with the King of SaaSA recent  report also stressed Microsofts leadership as the company is expected to ship 76K highend AI servers in 2023 accounting for a shipment share of 442 That metric is higher than the combined shipments of the second to fifthranked players including Google in second place with just over 20K shipmentsDespite that I assessed that GOOGLs valuation remains highly favorable Its riskreward profile has improved further after its recent collapse At a forward EBITDA of 107x its priced at a marked discount against its 10Y average of 126xWhile the market is right to reflect nearterm headwinds I believe it also represents a fantastic opportunity for patient investors to pick up the pieces as GOOGL falls back into undervalued zonesGoogle is still the advertising behemoth Its robust performance in Q3 demonstrated that its wellplaced to continue dominating its smaller peers in the search and streaming spaceIts cloud business has faced nearterm challenges against the leadership of Microsoft However its not unexpected and likely priced in The nearterm ad market softness could affect its recovery in Q4 However geopolitical hea,57,2023-10-28,0,0.9814,-0.09677419042663901
272,272,Wacker Chemie AG (WKCMF) Q3 2023 Earnings Call Transcript,Wacker Chemie AG  Q3 2023 Earnings Conference Call October 26 2023 1000 AM ETJoerg Hoffmann  Head IRChristian Hartel  CEO  PresidentTobias Ohler  CFOThomas Swoboda  Societe GeneraleRikin Patel  BNP Paribas ExaneCharles Webb  Morgan StanleyChetan Udeshi  JPMorgan Chase  CoAndreas Heine  StifelJaideep Pandya  On Field Investment ResearchWelcome to the Wacker Chemie AG Conference Call Q3 2023 Operator Instructions Now I hand over to Joerg Hofmann Head of Investor RelationsThank you operator Welcome to the Wacker Chemie AG conference call on our Q3 2023 results Dr Christian Hartel CEO and Dr Tobias Ohler our CFO will take you through our prepared slides momentarily The press release Q3 presentation and detailed financial tables are available on our web page under the Investor Relations Please note that management comments made during this call include forwardlooking statements involving risks and uncertainties We encourage you to review the safe harbor statements in todays press release the presentation and our recent annual report regarding risk factors All documents mentioned are available on our website ChrisHi Welcome everyone Group sales reached EUR 15 billion with an EBITDA of EUR 152 million Both are down sequentially and yearoveryear declining prices in solar grade poly and commodity silicones were the biggest contributors to this decrease Across the board the chemical industry reported low demand for its products while the pressure from imports inflation and high energy costs remained high We do not see a recovery in demand over the last quarter As a result our managing on chemicals today is essentially unchanged And since the presentation of our second quarter results at the end of July In silicones we faced weak demand for specialties without an economic recovery We pushed volumes into standard gradesIn  we are actively integrating the ADL and Wacker teams at the site in  With the acquisition we gained access to much needed fermentation capacities to serve the growing demand to sustainably produce dietary and food ingredients As expected costs for the upcoming mRNA facility and digitization projects held back earnings Polysillicon delivered a positive doubledigit EBITDA figure despite Chinas low market price for solargrade polysillicon Demand for our solar polysillicon outstrips our contractually evaluable volumes this and next year Yet a potential part of our volumes remain under legacy terms tied to the China domestic index Our semi business remained resilient seeing both solid prices and volumes We saw strong demand from our semi customers committing to very long supply agreements This summer we announced that we will increase our hedging capacities for semi by 50 When good for order in 2025 this will allow us to improve our mix further and increase the resilience of polysillicon Looking at our sustainability initiatives Baker was recently nominated as one of the finalists for the German Sustainability Award in the chemicals category While conserving energy and resources has always been a top priority at Wacker we have increased our commitments and aim to achieve net 0 by 2045 This nomination recognizes our efforts already made to reach this ambitious target We see a strong business case for sustainability Wackers longterm success depends on providing sustainable and innovative solutions to our customers Sustainability keeps us focused on efficiency and strengthens our relationships with key customers Im happy that our external stakeholders and pain partners increasingly recognize our activities One brokerage recently named Baker an ESG leader in their coverage universe Thank you for recognizing our efforts here Looking at the next page now our guidance We see full year EBITDA at the lower end of the earnings range which we communicated in July We expect EBITDA between EUR 800 million and EUR 900 million with sales of ab,0,2023-10-26,0,0.9959,0.7333332844444478
273,273,MP Materials: Geopolitical Wager On REE Industry Fragmentation,MP Materials  is a distinct company operating in a niche market It is among the few rare earth element REE miners with operational mine in the Western Hemisphere MP plans to become a fully integrated companyREE along with uranium are truly geopolitical instruments to assert power A few countries and stateowned enterprises dominate its production The dominant players are China in REE and Russia in uranium Those commodities are trump cards in the hands of their ruling elites However these pronounced imbalances present an excellent opportunity for asymmetric investmentsThe group of elements on the row labeled lanthanides on the periodic table ofThese elements are collectively known as rare earth since they were initially discovered in uncommon minerals and were difficult to extract They are not particularly rare findings in the Earths crust Many hightech applications rely on rare earth elements such as electronics renewable energy technologies including wind turbines and electric vehicle batteries catalysts and more This is because of their unique characteristics They are also used to produce powerful permanent magnets which are crucial for many modern technologies The image below shows the significant purposes of REEDue to the importance of rare earth elements in various industries their supply has strategic significance For example the magnets in some of Americas commercial and military equipment and Virginiaclass attack submarines are made from REEThe world depends heavily on China for various materials including REEChina dominates in extraction and processing The quote from an published in Politico summarizes itMP Materials Corp is one of the few producers of rare earth materials in the Western HemisphereThe The image below from the last companys  shows the stagesMP Materials operations center is the Mountain Pass Mine and Processing Facilitythe concentrate production at this facility is marketed to Chinese refiners About 15 of the rare earths produced globally are produced by the Mountain Pass mine which started operating again in 2012 after years of idlenessMP Materials Stage 1 operations sell concentrate products to Shenghe Resource Holding for further distribution to other downstream refiners in China Except for MP Materials refining capabilities which are currently undergoing renovation as part of the Stage 2 project and one other plant in Malaysia there are few downstream rare earth refining factories of scale outside of China This reality is the main driving force behind MP Materials goal to reintroduce this vital industrial capability to the United StatesStage I provided a solid foundation with concentrate production while Stage II was about refining By converting to supplying rare earth elements particularly the highly soughtafter NdPr oxide the company is positioned to capture a larger market share and demand higher prices By focusing on NdPr oxide MP Materials is effectively chasing these expanding industries possibly ensuring continuous demandThe  with Sumitomo Corporation of America demonstrate MP Materials growth potential These partnerships provide broad revenue streams and a solid business plan to withstand market fluctuations In essence Stage II will highlight MP Materials transformation into a market leader for rare earths on a global scaleAdditionally the business has started construction on a brandnew manufacturing plant in Fort Worth Texas where the Mountain Pass minerals will be transformed into metals alloys and magnetsWith the  between MP Materials and General Motors  a significant turning point in the transition toward electrification has been attained Thanks to a longterm supply agreement the Ultium Platform from GM will have a dependable domestic source of crucial rare earth materials This will begin a new age of American independence in the electric vehicle supply chainThe companys shareholders are worth s,16,2023-09-13,0,0.9896,0.0
274,274,International Business Machines Corporation (IBM) Q3 2023 Earnings Call Transcript,International Business Machines Corporation  Q3 2023 Earnings Conference Call October 25 2023 500 PM ETPatricia Murphy  Vice President Investor RelationsArvind Krishna  Chairman and Chief Executive OfficerJim Kavanaugh  Senior Vice President and Chief Financial OfficerAmit Daryanani  EvercoreWamsi Mohan  Bank of AmericaToni Sacconaghi  BernsteinMatt Swanson  RBC Capital MarketsBen Reitzes  Melius ResearchErik Woodring  Morgan StanleyDavid Grossman  StifelBrian Essex  JPMorganWelcome and thank you for standing by At this time all participants are in a listenonly mode Todays conference is being recorded If you have any objections you may disconnect at this timeNow I will turn the meeting over to Ms Patricia Murphy IBMs Vice President Investor Relations Maam you may beginThank you Id like to welcome you to IBMs Third Quarter 2023 Earnings PresentationAs the operator just mentioned Im Patricia Murphy and Im here today with Arvind Krishna IBMs Chairman and Chief Executive Officer and Jim Kavanaugh IBMs Senior Vice President and Chief Financial Officer Well post todays prepared remarks on the IBM Investor website within a couple of hours and a replay will be available by this time tomorrowTo provide additional information to our investors our presentation includes certain nonGAAP measures For example all of our references to revenue and signings growth are at constant currency Weve provided reconciliation charts for these and other nonGAAP financial measures at the end of the presentation which is posted to our investor websiteFinally some comments made in this presentation may be considered forwardlooking under the Private Securities Litigation Reform Act of 1995 These statements involve factors that could cause our actual results to differ materially Additional information about these factors is includedSo with that Ill turn the call over to ArvindThank you for joining usBefore we start let me address the outbreak of war in Israel We condemn all acts of terrorism We are also saddened over the loss of innocent livesLet me now turn to our business performance In the third quarter we had solid growth across revenue profit and free cash flow while delivering innovations and positioning our business to capture future opportunitiesOn the broader trends we are seeing in the market technology continues to serve as a fundamental source of competitive advantage Businesses and governments around the world are looking for opportunities to address demographic shifts make their supply chains more resilient and improve sustainability More recently geopolitical events and the reality of higher for longer add to the growing uncertainty Technology helps organizations better deal with the many challenges they faceWe see both tailwinds and headwinds to overall spending Nearly every business we talk to wants to leverage technology to offer better services scale more quickly and fuel growth without increasing their footprint This has been driving demand for technologies that boost productivity and competitiveness like hybrid cloud and artificial intelligence Overall we believe the tailwinds outweigh the headwinds and technology spend will continue to outpace GDPIn this past quarter we saw good revenue growth in Software and Consulting In Infrastructure more than a year into the product cycle we continue to see good adoption of z16 Our overall growth reflects our ability to help clients to leverage data and AI for competitive advantage automate IT environments and seamlessly integrate hybrid cloud solutionsWe also continue to position our business for the future launching new products and offerings forging and expanding key partnerships investing in talent and skills and focusing our portfolio We have been taking concrete actions to deliver productivity in our own business All of this results in an IBM that is aligned to our clients most pressing ,0,2023-10-25,0,0.9938,0.17647057785467188
275,275,'Netflix Cup' golf event sets up streamer's entry into live sports,Netflix  is joining streamings livesports club  at least with a tiptoe into launching its own eventsThe streaming pioneer plans to stream The Netflix Cup live at  a matchplay golf tournament pittingThe event is set for the Wynn Golf Club in Las Vegas and planned to coincide with the week of the inaugural Las Vegas Grand Prix Four pairs each consisting of a Formula One driver and a PGA Tour pro golfer will play an eighthole match with two teams advancing to a final holeIts part of a trend of celebrity match golf events and tapping its own stars gives Netflix  a chance to dip into live sports without yet paying the massive rights fees commanded by top sports leaguesWe love to see how our sports series have brought increased fandom to sports leagues and competitions all over the world said Netflixs Gabe Spitzer The Netflix Cup will take that energy to the next level with global stars from two popular hits competing in our firstever live sports eventNetflix  is set to report earnings after the closing bell Wednesday consensus expectations are for ,2,2023-10-17,0,0.9545,0.99999950000025
