,Unnamed: 0,title,content,comment,date,category,vader_score,dict_score
136,136,"Union Pacific Q3 Earnings: Investors Take A Note, UNP Stock Is A Buy",The  is my thirdlargest investment and one of the first five stocks that I bought for my dividend growth portfolioAs most readers know Ive been bullish on the companysOn July 26 I wrote an  titled In that article I discussed the companys secondquarter earnings the new CEO Jim Vena its ability to distribute cash to shareholders and its valuationBack then the stock surged more than 10 after earnings which was caused by the news that Mr Vena would take over from Lance FritzIts also caused me to remain cautious about UNP asSince then UNP shares have erased the entire postearnings rallyHaving said that UNP just reported its thirdquarter earningsAs expected revenue was under tremendous pressure from weakening economic growth Pricing also suffered as lower energy prices caused fuel surcharges to dropDue to these risks the company massively reduced buybacks to protect its balance sheetHowever the company is upbeat about its future It maintained its fullyear guidance and continues to see market opportunitiesWhile the economy is not out of the woods yet Im an aggressive buyer of UNP shares on any major weakness Its not only a major holding of my portfolio but also of almost every portfolio that I adviseThis earnings call confirmed my bullishnessSo lets dive into the detailsOne of the most important things to keep in mind before investing in railroads is how cyclical they are While all North American Class I railroads are wellmanaged corporations some more than others none of them can escape cyclical downtrendsUnion Pacific for example has a duopoly in the West with Berkshireowned BNSF It connects major economic hubs ports sellers to buyers in every supply chain imaginable and goods transportation from the East to the West and the other way aroundHaving said that the economy isnt in a great place Economic growth is weakening inflation is sticky and rates are elevated and not expected to come down meaningfully anytime soonThe ISM Manufacturing Index for example has been in a downtrend since early 2020 and in contraction territory since the second half of 2020This is the biggest reason why investors havent been keen to invest in the company behind the UNP tickerIn these situations I dont expect Union Pacific to grow its business Thats impossible anywayWhat I care about is operating efficiency which could pave the way for outperforming gains the moment it benefits from rising demand againIn Jim Venas first earnings call as CEO of UNP the company reported net income of 15 billion or 251 per share compared to 19 billion or 305 per share in the same period of the previous yearOperating revenue decreased by 10 mainly due to lower fuel surcharge revenue reduced volumes and a decrease in other revenueTotal freight revenue saw a 9 decline driven by a 3 decrease in volumeHowever intermodal volumes were down driven by softness in the parcel segment and weak imports on the West Coast Despite these challenges Union Pacifics focus on business development yielded opportunities such as winning wagon shipments from the Texas Gulf which is an important tailwind in an otherwise expected intermodal demand downtrendWith that in mind the other important financial number we need to discuss is expenses After all expenses are a major driver of operating incomeAs the overview below shows expenses declined by 4 causing operating income to fall by 17 revenue dropped more than expenses having a negative impact on margins The operating ratio rose by 35 points to 634Compensation and benefits expenses decreased by 77 million though it included a onetime labor charge from the previous yearWorkforce levels increased by 3 and active train crew personnel were up by 2 Fuel expenses dropped by 25 due to lower fuel prices and fuel consumption remained steadySpeaking of workforce levels the companys operations improved although it faced weath,21,2023-10-19,3,0.9793,-0.23809522675737013
137,137,Commodity Roundup: Oil markets await OPEC+ panel meet; precious metals tick lower, Energy  WTI Crude Oil CL1COM 067 to 9140 Natural Gas NG1COM 004 to 293  Metals  Palladium XPDUSDCUR  122 to 123062 Silver XAGUSDCUR 272 to 2156 Copper HG1COM 089 to  369  Agriculture  Corn C_1COM  068 to  47999 Wheat W_1COM 094 to 54661 Soybeans S_1COM 057 to 126775  Commodity ETFs  Gold ETFs  SPDR Gold Shares ETF GLD VanEck Gold Miners ETF GDX VanEck Junior Gold Miners ETF GDXJ iShares Gold Trust ETF IAU Direxion Daily Gold Miners Index Bull 2X Shares ETF NUGT Sprott Physical Gold Trust PHYS  Other Metal ETFs  iShares Silver Trust ETF SLV Sprott Physical Silver Trust PSLV Global X Silver Miners ETF SIL US Copper Index Fund LP ETF CPER abrdn Physical Palladium Shares ETF PALL  Oil ETFs  US Oil Fund LP ETF USO Invesco DB Oil Fund ETF DBO US 12 Month Oil Fund LP ETF USL US Brent Oil Fund LP ETF BNO US Natural Gas Fund LP ETF UNG US Gasoline Fund LP ETF UGA  Agriculture ETFs  Invesco DB Agriculture Fund ETF DBA Teucrium Soybean ETF SOYB Teucrium Wheat ETF WEAT Teucrium Corn Fund ETF CORN  ,1,2023-10-02,8,0.9648,0.0
138,138,The Dividend Investor's Natural Gas Export Playbook - Part 3,Over the next 5 years a multitude of natural gas export terminals are scheduled to commence operations This will expand exported volumes of liquified natural gas LNG from roughly 14 BCFd to over 265 BCFday by 2030 The first projects shown beloware slatedA secondary round of projects that have reached FID will also serve to ensure these are not just oneoff events These supplementary projects will progressAs investors this is an important market dynamic that can be captured for monetary gain This can be done in several ways but also needs to be identified BEFORE the molecules start flowing  focused on the producers of natural gas  focused on the midstream companies that will transport natural gas from the well heads to the export terminalsPart 3 will be centered on companies that own the infrastructure that receives the process gas stream cools and compresses it to liquid form to load cargo This cargo is loaded onto specially designed vessel at export terminals for international transport mainly headed for Asia and EuropeLNG export terminals are the central theme of this entire series They are the hubs that provide the rest of the world with costadvantaged US natural gas These terminals are no easy feat to develop They cost billions of dollars and years to construct To make matters more complicated there are numerous regulatory approvals ranging from FERC to the DOE to local states and counties that are potential road blocks to their eventual constructionAs a result the terminals that exist and are in operation today are extremely valuable than those that have only reached FID These terminals have a valuable characteristic that all shareholders wantcash flow Cash flow combined with the existing infrastructure opens the door for further expansion in a costeffective manner while also lowering regulatory riskBoth of the companies discussed are still in growth mode As a result they are better suited for a dividend growth portfolio than for high yield My top companies in this space are Cheniere and Sempra Lets see what each company brings to the tableCheniere is one of the most obvious choices to make this list with two terminals currently in operation and active expansion projects underway Cheniere has both the Corpus Christi 15 Mpta capacity and Sabine Pass 30 Mpta capacity export terminals under its operating umbrellaThe corporate structure of LNG is slightly unusual The Sabine Pass terminal is owned and operated by subsidiary Cheniere Energy Partners  of which LNG has a 506 ownership stake The Corpus Christi terminal is owned outright by LNG Therefore from a simplistic point of view LNG shareholders own a stake in 30 Mtpa of LNG export capacity 15 Mtpa from each terminalCorpus Christi CCL is currently expanding by building a Stage 3 consisting of 7 midscale trains This will increase production by an additional 10 Mpta of capacity This project is 38 complete with  This project is expected to place its 10 Mpta of capacity into service in late 2025 with full capacity being reached in 2026 This would boost the owned capacity of LNG shareholders by 33LNG has a full docket of projects under development These projects include further expansion at both CCL and Sabine Pass SPLLNG has no plans to stop at 7 trains for Stage 3 at CCL A bolton project will use the same midscale technology used in Stage 3 to construct Trains 8 and 9 The final two trains of Stage 3 are expected to add an additional 3 Mpta of capacity to the LNG portfolio bringing the total CCL capacity to nearly 28 Mpta Trains 8 and 9 have only entered the regulatory approval process and therefore should not be expected to be online until the 2nd half of this decadeTo expand Sabine Pass LNG is also developing an expansion project to add an additional 3 trains of liquefaction This project will increase total production capacity from 30 Mtpa to 50 Mtpa Pending regulatory approval this project wo,5,2023-10-23,7,0.997,0.7142856122449125
139,139,"Above The Noise: So Long, September. Strikes, Shutdowns And Social Security",We made it through August and September Readers of Above the Noise know that I say that with sarcasm The media is happy to remind us each year that stock markets have had historicallyNow stocks were in fact challenged over the past two months but Id attribute this years August and September downturn to toostrong US growth and higher rates rather than anything specific about the calendarNonetheless if you care about this sort of thing we are now entering what has historically been the best two months for stocks Either way investors whoPersonally Ill continue to focus on the big questions rather than the date on the Gregorian calendar Speaking of whichWe start with three simple questionsHistorically it has taken roughly 12 to 18 months for the impact of interest rate hikes to be felt on the US economy A year ago the Fed Funds rate was 250 Eighteen months ago it was 025 Give it time The slowdown in the economy is still ahead of usFinancial markets over the past three months and global central banks have revised their respective assessments of nearterm recession probabilities as reflected in favorable asset returns and recent upgrades to economic outlooks Our research indicates that the odds of a recession in 2023 are minimal and that economic resiliency should persist through the end of the yearIs a Federal Reserve rate hike in play for November Regardless the Fed Funds futures market suggests that the end of tightening is nearA backdrop of economic resilience and improving risk sentiment over the past three months has us favoring risk assets over the remainder of the year if not into 2024We favor credit over Treasuries as well as cashlike instruments Within equities we overweight cyclical factors with high operating leverage and a higher sensitivity to a rebound in growth expectations such as value and smaller capitalization stocksFrom a regional perspective we remain overweight emerging markets supported by improving risk appetite and expectations for US dollar depreciation today as in the past I expect another late cycle rise in oil and gasoline prices to have a deflationary impact on the US economy rather than result in higher inflation and further policy tighteningEnergy prices surged going into the recessions of 1991 and 2008 also Back then the increase in gasoline prices lifted headline US Consumer Price Index as it did again this August but it cut into real consumer income just as the consumer spending was already slowingIt feels like déjà vu all over again Id expect the rise in energy prices to again serve as a tax on the consumer rather than the impetus for additional policy tighteningWhen we come back were not going to leave Were going to get this done Nobody wins in a government shutdown  Kevin McCarthy Speaker of the US House of RepresentativesGet out the popcorn The House speaker appears willing to move ahead with a shortterm spending bill despite threats from members of his party that such a move would result in a floor vote to remove himPersonally Ill be watching with faint interest as these things rarely matter much to the economy or to the financial markets Heres some things to know to prepare you for the showdownThe European Central Bank ECB continues to raise interest rates even as the economy is slowing Is this the next Trichet moment when the European Central Bank under President JeanClaude Trichet raised interest rates on the eve of a financial crisis I posed the question to Arnab Das Global Market StrategistEMEA at InvescoHis responseQ Doesnt Social Security run out of money by the middle of the next decadeA No The Social Security trust fund will have been depleted by the middle of the next decade From there the US will pay out what it collects in payroll tax revenueIt is expected that retirees would then receive roughly 80 of benefits although I would expect politicians to act to ensure Social Secur,2,2023-09-29,3,0.996,-0.3846153698224858
140,140,Mobileye Global Inc Stock Oversold In Overreaction,The International Monetary Fund  Israels impressive and remarkable economic performance in its short life Its GDP is about 522M and the country enjoys a 4 growth rate or higher in many years The Hamas conflict sparked a fall in share prices of IsraelbasedWe recommend retail value investors consider our Strong Buy assessment because of the potential we forecast for Mobileye Global Inc  It is now Israels largest company by market cap The share price following its IPO nearly doubled to 4811 On the eve of the war Mobileye shares were still selling for 4166Our position is firm Along with 22 other Wall Street analysts we assess Mobileye deserves its Buy and Stronger rating with the share price pushed down by the winds of war Mobileye shares recently rose 6 following the laudatory from a major investment firm that sees the next 6 to 12 months as a potentially catalyst rich period for MobileyeMobileye is a leader in the world of hightech companies in which Israeli businesses excel  accounts for 483 of Israels total exports amounting to 71B Hightech exports have doubled every decade from Israel to foreign shores 18 of the nations GDP is from hightech as is 30 of Israels corporate Battered chipmaker Intel Corporation  spun out its driverassist subsidiary to raise 861M from the initial public offering Mobileyes stock price popped 34 from its opening Intel  for 153B its market cap today is 2784BMobileye was formed by Israeli tech scientists to build emerging driverassist technology for selfdriving vehicles We foresee the technology improving road safety heightening the efficiency of aircraft and ships and protecting soldiers deploying military unmanned vehicles Millions of vehicles in over 800 models of cars worldwide have been equipped with its technologyMobileye Global is moving from driving by sensors to driving vehicles based on cameras radars and LiDARs alone If one system fails another activates as enforced as an independent backup the system is  True RedundancyCNNBusinesscom claims management Its potential market could grow from 16 billion today to about 40 billion in 2026 and 480 billion in 2030 as it works toward ultimately developing robotaxis which are fully autonomous vehiclesMobileye Global last reported earnings of its secondquarter results in July The next earnings report announcement is scheduled for October 26 on numbers having ended in September 23 Expect some delay since the war began the callup of reservists has pulled workers from jobs in every sector to the battlefieldIn our opinion the falling share price is not the effect of numbers due out soon but in Q4 and further out Investors are anticipating the negative effects and have built them into the current shares The share price plummeted to 3456 to close the second week of October 23 Yet the price is still 566 YTD demonstrating to us Mobileyes resilience and the confidence of investors in Israels tech comeback This might be a good time to acquire shares anticipating better earnings and revenue than the consensus as in the pastNote the growing annual revenue is partly due to the innovations and new products management  to the marketplace 2023 and 2024 revenue estimates were made before the war broke out and actual numbers might be down Mobileye Globals main offices are in Israel with marketing offices in New York and 8 other countries that can pick up the slack from war Chips mainly come from Taiwan Semiconductor Manufacturing Company  and Samsung and are shipped directly to customers Business interruptions we believe will be at a minimumWe expect the Q3 EPS ending in September 23 to be 015 and 017 The share price will likely hover in the mid30 if the hot war does not significantly escalate beyond the lands of Israel and Gaza The shooting might end in the next 4 weeks because any longer than that we believe will bring too much destruction to,10,2023-10-16,3,0.2023,0.05882352595155729
141,141,ZIM Integrated: The Bottom Is In (Rating Upgrade),ZIM Integrated Shipping Services  has suffered a brutal valuation decline in the last twelve months with shares down 57 While I was previously cautious with regard to the container company I now believe that ZIM Integrated Shippings shares may haveI have issued a number of sell ratings for ZIM Integrated Shipping Services largely due to the devastating decline ofThe single biggest catalyst for ZIM Integrated Shipping Services revenue growth and free cash flow is shipping rates Shipping rates have fallen precipitously after the pandemic but have seen a bit of a recovery lately Shipping rates for a 40foot container rose from 1500 per container in July to 1800 per container in August according to the Drewry Container Index which measures shipping costs The uptick in rates is likely to have a positive impact on ZIM Integrated Shipping Services Q3 earnings potential and for this reason I would expect a number of upward EPS revisions not only for Q3 but also for FY 2023Although shipping rates in recent weeks have fallen back to 1500 per container shipping rates are still 20 above prepandemic levels The drop in shipping rates of course affects the entire industry and not just ZIM Integrated Shipping ServicesAccording to the  from September 2023 the organization expects global growth to moderate from 30 in FY 2023 to 27 in FY 2024 but exportfocused countries like China are expected to grow significantly faster Moderating inflation is also a big reason why I believe the economic reality going forward could look much more resilient than investors thinkInvestors are slightly more optimistic today than they were last month about the possibility of a recession hitting the global economy next year To be clear analysts still expect a recession to manifest by August 2024 and according to  the odds of such a recession are currently 6083 But they are also down from 6601 in August which is likely a reflection of moderating inflationBesides freight rates in the spot market the most important figure to watch going forward will be ZIM Integrated Shippings free cash flow While the company lowered its adjusted EBITDA outlook for FY 2023 to 1216B the shipping firm still managed to pull in 321M in positive free cash flow in the second quarter despite a depressed pricing environment In the past ZIM has paid a generous dividend to shareholders which was the main appeal for investors to buy the stock However I expect ZIM to completely suspend its dividend in FY 2023 which would fundamentally improve the firms free cash flowliquidity position At the end of the second quarter ZIM had more than 10B cash in the bank plus 863M in other investmentsZIM Integrated Shipping Services is projected to lose 435 per share but estimates for FY 2024 show that analysts dont expect the situation to get much worse FY 2023 however is not going to be a great year as consumer demand remains weak and the global economy is still under the influence of high interest rates a postpandemic slowdown in shipment volumes and materially lower shipping ratesZIM Integrated Shipping Services key metrics like revenues free cash flow and net income have already fallen back to prepandemic levels and the firm may be able to avoid a more severe earnings contraction altogetherZIM is currently valued at 025X FY 2024 revenues which is about 38 below the 1year average PS ratio Since the shipping company is expected to lose money this year a PE ratio cannot be applied However ZIM is now much cheaper than shipping company Maersk  Assuming ZIM could earn 2 per share in FY 2025 and applying a 10X PE ratio the shipping company could trade at 20 in the longer termThe biggest risk for ZIM Integrated Shipping Services obviously is a drop in container freight rates which would immediately limit the companys free cash flow recovery potential and worsen its liquidity situation Another risk is the grow,79,2023-09-24,1,0.9696,-0.4999999791666675
142,142,Devon Energy: You Might Think,There is no justice in the oil patch these days Good companies supplying badly needed products to a thirsty market are getting pounded out by the financial markets There really has been no safe haven for holders of shale relatedOn this platform   has been taken out to the woodshed relentlessly over this period DVN is one of the cornerstones of our portfolio and as of today its down 30 YoY and about 40 from its peak in late October of last year Honestly Now DVN isnt alone in this slowrolling freight train of capital annihilation but its fared worse than rival Pioneer Natural Resources  down from 252 a year ago to 215 at the close todaysay 12 Ok getting back on track here as regards Devon In another case EOG Resources  is down 1213 to 119 from 145 a year ago So it makes me wonder what about DVN singles it out for such a pounding by the marketIn this article we will review some pertinent aspects of this beleaguered energy giant and see if we can justify our continuing to hold the stock and perhaps buy more at these distressed levelsYou would be wrong although there is a caveat to that statement we will discuss As a nominal oil producer the first thing  is that their wells are running dry and they are running out of good drilling locations Nothing could be further from the truth Devon is turning in some great wells with IP30 rates three and four times the official new well average quoted in the  With a key acquisition of  DVN picked up some of the best rock in the Permian basin which it has been developing sinceIn past articles Ive extolled the wonders of the Permian Basin and in particular the multitiered Upper and Lower Bonespring and Wolfcamp A B C and D in the Delaware subbasin that is powering national shale production ever so incrementally higher Here is a  to my earlier articles on Devon which you can access for a deeper treatment of the Permian than I will do at this pointHere is  from Clay Gaspar President of DVN pointing out recent successes on Delaware projectsIn a recent internal article on Occidental Petroleum  we discussed how shrewd operators are extracting Tier I results out of what would nominally be Tier II intervalsWolfcamp B as an example What Gaspar is describing with the Wolfcamp B is just thatTier I performance Deeper with higher pressures perhaps lower Total Organic CarbonTOCs and tending to be gassier than the upper A zone without the elixir of technology these new  might not exist Gaspar goes onIf a company drills four hundred wells a year a 9 increase in efficiency delivers 40 additional wells For free Ok DVN is making great wells Lets move onCertainly not Across all of their shale portfolio production is up 7 YoY The Delaware decline YoY is probably explained by increasing gas production from the Wolfcamp B That was the caveat by the way and a likely source for some of the pain the market has inflicted on the company For those who are new to my work heres a point I havent covered in a while Thermally the  begins to convert to gas and gas liquids as wells become deeper and as a consequencehotter Deep and hot gets you dry gasSo declining production is not the answer One final point in regard to the Eagle Ford the Validus acquisition is paying dividends in raising the oil content of DVNs daily output In past articles Ive shown the EIA map of the Eagle Ford Ill just link it  Give it a look and you can see DVNs showcase development on the Butler pad is right on the southern flank of the oil and gas condensate rich section of Karnes county As of now of the  looking for oil 44 of them are in the Eagle FordClay Gaspar details the results of their exploration work in the Eagle FordThe Butler unit was part of the package that came with Validus Something Ive harped onconsistently is rock quality matters above all Sure DVN spent a couple of billion to get this bolton to their exi,75,2023-10-07,5,0.9946,-0.16666665277777895
143,143,Marathon Petroleum: Elevated Crack Spreads And Share Repurchases Make This Attractive,Marathon Petroleum  was started in 1887 with the combining of several smaller oil companies in the Lima Ohio region When the company combined the new company was called the Ohio Oil Company and was foundedBy 1888 Standard Oil already controlled most of the Lima Oil Field and was the primary company that transported oil from the Lima Oil Fields to Chicago and other cities In 1889 like it did with so manyFast forward to 1911 when the Standard Oil Company was broken up thanks to the antitrust laws at the time The separation finalized in 1913 and The Ohio Oil Company was once again an independent companyIn 1930 The Ohio Oil Company acquired the Transcontinental Oil Company which had a brand name called Marathon with a slogan that stated The best in the long run The 1940s and 1950s was a very innovative time period for oil and gas companies and The Ohio Oil Company was one of the leading companies in innovation and then in 1962 the company officially changed its name to the Marathon Oil CompanyUp until 2011 the Marathon Petroleum Company operated upstream assets as well as downstream assets However in 2011 the company chose to spin off its upstream assets into a separate company called the Marathon Oil  and became named the Marathon Petroleum Company Therefore Marathon Petroleum Company only consists of downstream assets such as refineries and pipelines todayThe outlook for the refining business remains very strong through 2023 In 2022 the business experienced some of the highest crack spreads in recent history You can see below that the spreads jumped over 120 when historically they hover around 40The EIA for what it is worth  that crack spreads will normalize once again over the coming years Their forecast for after 2023 is shown after the gray dotted line Will this happen I would be skeptical if this can return to what it was prior to the pandemic but time will tellHere is what crack spreads have actually done throughout 2022 Throughout 2023 crack spreads have remained elevated in the range of 80 per gallonThe EIA forecasts that refinery utilization will remain in the 90 percent range in the future just as it has in the past In other words the industry is operating at full capacity and there isnt going to be any meaningful new refining capacity coming online any time soon In 2022 Biden approved a large export terminal for the Gulf Coast but it doesnt appear there is new refining capacity only the ability to The last large scale refinery to come online was in 1977 and was the Marathon refinery in Garyville Louisiana It came online with 200000 barrels of capacity and has around 600000 barrels per day of capacity today Since then no new refineries have opened that produce greater than 50000 barrels per day New refining capacity does not appear to be a threat to Marathons businessMarathons business remains strong I would say the industry and Marathon are wellpositioned for the future Given the regulatory environment that is engulfing the oil and gas industry it should provide large refiners like Marathon with a competitive moat for years to comeSince spinning off the Marathon Oil Company MPC has operated with anywhere between 500 to 600 million shares outstanding For the past two years the company has been aggressively buying back shares This is going to continue to be a bullish signal for Marathon In 2019 the company had about 664 million shares outstanding Today the company has reduced that by over a third down to roughly 400 million shares outstanding They were able to reduce shares since the end of 2022 from above 500 million to where it is today Yeartodate as of this writing the companys shares are up over 30 percentThis has been a good strategy for the growth of the share price However with interest rates continuing to rise I would think that capital deployed towards share repurchases becomes a much less effective use of capital an,16,2023-09-06,8,0.9975,0.636363578512402
144,144,More Shades Of 2007,There are plenty of nefarious phrases in the English language One of my personal favoritesHowever perhaps the most dangerous phrase or canard for investors has to be  As I highlighted in my article  in midAugust we are about to enter a period of more turbulent equity and credit markets And as Mark Twain famously quipped My thesis from that initial article was that 2023 is starting to look likeNow I dont see the same such dire scenario playing out this time around it should be noted I have the coming pullback in the markets being somewhere between the 20082009 meltdown and the  of 2013 when the Federal Reserve had to back off of raising rates due to the turmoil in the markets they were starting to cause However I am looking for at least a 20 pullback in the SP 500  from peak to trough before things start to stabilize in the marketsI took out quite a bit of  in the form of longdated outofthemoney  mainly against the   and the   during June and July when the  was trading in the 1214 range Thanks to the recent selloff the VIX is trading just below 20 as of Wednesday morningAs it happened my initial article came out right around the same time as the SP 500 was peaking just above the 4600 level As of premarket Wednesday the SP 500 was trading right around 4280 down just over 7 from its alltime highs set on the last day of July So I am onethird the way to my projection coming trueNow 2023 is different than 2007 as far as the residential housing market goes Homeowners are not nearly as leveraged as they were 16 years ago Most have mortgages at less than four percent have far more equity in their properties and housing prices are holding up well primarily due to the lack of inventory With average 30year mortgage rates now north of 75 for the first time since the turn of the century allcash buyers are dominating what remaining deal volume is happening in the residential housing marketNow China looks like it is on the cusp of a massive housing  that will eventually impact the global economy in ways unknown fully at the moment However here in the States our problems are very likely to come from our commercial real estate or CRE marketThe yield on the 10Year Treasury  moved through the 48 mark in trading Tuesday for the first  since late in 2007 This is causing escalating trauma in the CRE space For instance real estate investment trusts or REITs are now down more than 20 on average from their highs earlier in 2023Some 25 trillion in CRE loans need to be refinanced at sharply higher rates in the next five years Approximately 30 of this has to be done around the office sector where values are plummeting thanks to the explosion in the virtual workforce since the Covid pandemic which has resulted in much less demand for office real estate Occupancy levels are running at or very near record lows in cities like Los Angeles Chicago New York City and San FranciscoCRE delinquency rates are already in the process of moving higher at an alarming rate According to Trepp Bank CRE mortgage delinquencies rose in the second quarter of this year with the office sector experiencing a  in its delinquency rate up to 49 from 27 in the first quarter and just 16 at the end of last year It stood at 558 at the end of AugustKyle Bass the founder of Hayman Capital Management who correctly called out the subprime crisis before it happened recently  Bloomberg TVMorgan Stanley  a 40 wipeout of office property value from peak to trough Regional banks originate approximately 70 of CRE loans and hold about 30 of overall CRE debt in the office space Many are also already struggling with large  on their bond portfolios due to the huge uptick in interest rates since early 2022 This is what helped trigger the bankruptcies of Silicon Valley Bank and a couple of other regional banks earlier this year This is the key reason I built up a longdated outofthem,69,2023-10-04,3,-0.1189,-0.8461537810650938
145,145,"Marathon Petroleum: Gasoline Crack Spread Plunges, 2024 Earnings Outlook In Question",According to Gasoline inventories are up 77 from the same period last year but the fourweek average of US gasoline demand is down 6 according to the US Energy Information Administration As a result profit margins to produce gasoline from crude oil known as the gasoline crack have dropped by 83 since August to as low as 704 a barrel this month according to LSEG data   Past performance is no guarantee of future results No recommendation or advice is being given as to whether any investment is suitable for a particular investor Any views or opinions expressed above may not reflect those of Seeking Alpha as a whole Seeking Alpha is not a licensed securities dealer broker or US investment adviser or investment bank Our analysts are third party authors that include both professional investors and individual investors who may not be licensed or certified by any institute or regulatory body,5,2023-10-19,5,-0.5903,-0.9999990000010001
146,146,Airbnb: Pros Still Outweigh The Cons,Once one of the hottest IPOs of  Airbnb  has since fallen from grace as all you seem to hear today is  about the New York regulations high fees such asWhile there is some cause for concern I still believe this is an exceptional business With growing revenues brilliant cofounders still at the company and absolutely distinctive offerings I am a believer and think this company will be a winner for patient longterm investorsNow lets dig into some details about this travel industry disrupterAirbnb started out as a way for some roommates to make a few extra bucks In 2007 Brian Chesky and Joe Gebbia began renting out space in their San Francisco apartment They offered their guests an air mattress and breakfast thus the ideaFrom these humble beginnings Airbnb has turned into a juggernaut in the travel space As of the companys  there are more than four million Airbnb hosts who have welcomed over 14 billion guests in more than 100000 different cities across the globeSpeaking from personally experience I love using Airbnb It provides an experience which hotels often cant provide Many of the homes are unique and provide fun features such as bikes to ride beach accessories and essentials for parents such as cribs and booster seats just to name a few Our family has used Airbnb at least a few times every year over the last several years and I believe well continue to use Airbnb for future travelAirbnb has disrupted the travel industry and has become one of the most beloved and wellknown  in the world The COVID19 pandemic changed the way consumers make travel plans and Airbnb was certainly one of the longterm beneficiaries Even with the success the company has achieved over the last several years it is still one of most downloaded Airbnb was a massive disrupter in the travel industry and they have numerous  compared to rivals One key advantage is the number of listings on Airbnb With a great number of options consumers are more likely to find an option in their price range Additionally with Airbnb you can rent a shared space such as a room with a host Many competitors such as Vrbo dont rent out such spacesWith more listings travelers have more flexibility Using Airbnbs search criteria it is easier to find hosts matching specific criteria such as those with lastminute cancellation policies or hosts that allow petsDespite the large growth in the United States and Europe Airbnb is still underpenetrated in most countries around the world Airbnb has experienced recent success is many of these underpenetrated markets as Chesky gave two examples on the Q2 2023 earnings call Germany and Brazil were underachieving countries but since the pandemic Brazil has doubled in size and Germany has grown by 60 Germany is now on track to be one of the largest countries in the world on AirbnbChesky and team are hoping to bring that same success to Asia The team is focusing on Japan and Korea first and I think there is a huge potential for growth in Asia Pacific The hotel industry is 10 times the size of Airbnb so even outside of Asia there are significant opportunities for Airbnb to continue to grow the core businessAnother opportunity is experiences Chesky noted on the latest earnings call Additionally Chesky noted how AI could help the organization as well in the future He gave a few examples such as an AI chat interface and an AI concierge which could match a customer to local experiences and local hosts across the globeCompetition is certainly growing in this industry but I believe Airbnbs moat is still intact as they have the first mover advantage Airbnbs offerings are unique and many are one of akind such as the Barbie Malibu Dreamhouse Airbnb partnered with the Barbie movie for this experience and it has been a huge hit for Airbnb as it has become the most popular listing ever These are the oneofakind experiences you can share with your family and friends and I believe Airbn,11,2023-10-27,8,0.9977,0.6470587854671302
147,147,Airbnb: Pros Still Outweigh The Cons,Once one of the hottest IPOs of  Airbnb  has since fallen from grace as all you seem to hear today is  about the New York regulations high fees such asWhile there is some cause for concern I still believe this is an exceptional business With growing revenues brilliant cofounders still at the company and absolutely distinctive offerings I am a believer and think this company will be a winner for patient longterm investorsNow lets dig into some details about this travel industry disrupterAirbnb started out as a way for some roommates to make a few extra bucks In 2007 Brian Chesky and Joe Gebbia began renting out space in their San Francisco apartment They offered their guests an air mattress and breakfast thus the ideaFrom these humble beginnings Airbnb has turned into a juggernaut in the travel space As of the companys  there are more than four million Airbnb hosts who have welcomed over 14 billion guests in more than 100000 different cities across the globeSpeaking from personally experience I love using Airbnb It provides an experience which hotels often cant provide Many of the homes are unique and provide fun features such as bikes to ride beach accessories and essentials for parents such as cribs and booster seats just to name a few Our family has used Airbnb at least a few times every year over the last several years and I believe well continue to use Airbnb for future travelAirbnb has disrupted the travel industry and has become one of the most beloved and wellknown  in the world The COVID19 pandemic changed the way consumers make travel plans and Airbnb was certainly one of the longterm beneficiaries Even with the success the company has achieved over the last several years it is still one of most downloaded Airbnb was a massive disrupter in the travel industry and they have numerous  compared to rivals One key advantage is the number of listings on Airbnb With a great number of options consumers are more likely to find an option in their price range Additionally with Airbnb you can rent a shared space such as a room with a host Many competitors such as Vrbo dont rent out such spacesWith more listings travelers have more flexibility Using Airbnbs search criteria it is easier to find hosts matching specific criteria such as those with lastminute cancellation policies or hosts that allow petsDespite the large growth in the United States and Europe Airbnb is still underpenetrated in most countries around the world Airbnb has experienced recent success is many of these underpenetrated markets as Chesky gave two examples on the Q2 2023 earnings call Germany and Brazil were underachieving countries but since the pandemic Brazil has doubled in size and Germany has grown by 60 Germany is now on track to be one of the largest countries in the world on AirbnbChesky and team are hoping to bring that same success to Asia The team is focusing on Japan and Korea first and I think there is a huge potential for growth in Asia Pacific The hotel industry is 10 times the size of Airbnb so even outside of Asia there are significant opportunities for Airbnb to continue to grow the core businessAnother opportunity is experiences Chesky noted on the latest earnings call Additionally Chesky noted how AI could help the organization as well in the future He gave a few examples such as an AI chat interface and an AI concierge which could match a customer to local experiences and local hosts across the globeCompetition is certainly growing in this industry but I believe Airbnbs moat is still intact as they have the first mover advantage Airbnbs offerings are unique and many are one of akind such as the Barbie Malibu Dreamhouse Airbnb partnered with the Barbie movie for this experience and it has been a huge hit for Airbnb as it has become the most popular listing ever These are the oneofakind experiences you can share with your family and friends and I believe Airbn,11,2023-10-27,7,0.9977,0.6470587854671302
