,title,content,comment,date,category
122,Politics And The Markets 10/16/23,Please dont leave political comments on other articles or posts on the siteThe comments below are not regulated with the same rigor as the rest of the site and this is an area as discussion can get very heated If you cant stand the heat you know what they sayWe remove comments under the following categoriesRegardless of which side of the political divide you find yourself please be courteous and dont direct abuse at other users,496,2023-10-16,0
123,Why did Moderna stock fall today? Investors come to grips with waning COVID-19 sales,Moderna Vs Novavax Neither Offering ShortTerm Value As Fall Vaccine Season BeginsInvesting In Moderna A Speculative Buy For LongTerm GainsModerna Now That The COVID Party Is Over Whats NextHennessy Funds is bullish on stocks  these in particularSeeking Alphas Quant Rating on Moderna,40,2023-10-17,0
124,Politics And The Markets 10/07/23,Please dont leave political comments on other articles or posts on the siteThe comments below are not regulated with the same rigor as the rest of the site and this is an area as discussion can get very heated If you cant stand the heat you know what they sayWe remove comments under the following categoriesRegardless of which side of the political divide you find yourself please be courteous and dont direct abuse at other users,17,2023-10-23,0
125,Politics And The Markets 10/21/23,Please dont leave political comments on other articles or posts on the siteThe comments below are not regulated with the same rigor as the rest of the site and this is an area as discussion can get very heated If you cant stand the heat you know what they sayWe remove comments under the following categoriesRegardless of which side of the political divide you find yourself please be courteous and dont direct abuse at other users,599,2023-10-07,0
126,Politics And The Markets 10/25/23,Please dont leave political comments on other articles or posts on the siteThe comments below are not regulated with the same rigor as the rest of the site and this is an area as discussion can get very heated If you cant stand the heat you know what they sayWe remove comments under the following categoriesRegardless of which side of the political divide you find yourself please be courteous and dont direct abuse at other users,505,2023-10-21,0
127,Politics And The Markets 10/27/23,Please dont leave political comments on other articles or posts on the siteThe comments below are not regulated with the same rigor as the rest of the site and this is an area as discussion can get very heated If you cant stand the heat you know what they sayWe remove comments under the following categoriesRegardless of which side of the political divide you find yourself please be courteous and dont direct abuse at other users,502,2023-10-25,0
128,Politics And The Markets 10/06/23,Please dont leave political comments on other articles or posts on the siteThe comments below are not regulated with the same rigor as the rest of the site and this is an area as discussion can get very heated If you cant stand the heat you know what they sayWe remove comments under the following categoriesRegardless of which side of the political divide you find yourself please be courteous and dont direct abuse at other users,653,2023-10-06,0
129,Politics And The Markets 10/19/23,Please dont leave political comments on other articles or posts on the siteThe comments below are not regulated with the same rigor as the rest of the site and this is an area as discussion can get very heated If you cant stand the heat you know what they sayWe remove comments under the following categoriesRegardless of which side of the political divide you find yourself please be courteous and dont direct abuse at other users,28,2023-09-05,0
130,Medical Properties: Strong Buy After The Dividend Cut,Shares of Medical Properties Trust  slid more than 12 on Friday after it was reported that a deal between the health care REIT and one of its tenants Prospect Medical was held up by aShares of Medical Properties crashed on Friday after a Wall Street Journal  said that the hospital REIT could run into trouble with its recapitalization deal it struck with one of its core tenants Prospect Medical in May that restructured the relationship between the tenant and the hospital landlordGiven liquidity problems for Prospect Medical Medical Properties agreed in May to take an equity position in its struggling tenant in exchange for deferred rents allowing the health care REIT potentially to later sell its equity portion in the restructured managed care business The purpose of the  was to bail out its struggling tenant which accounts for a significant revenue share and take pressure off of Prospect Medicals cash flow while also allowing Medical Properties an equity exit in the futureProspect Medical is an important tenant for MPW and it accounted for 203 of revenues in the secondquarter What has driven concerns about the WSJ report was that Medical Properties didnt disclose this fact in its Q2 earnings sheet which added to considerable selling pressure on Friday However the health care REIT made its own  on its website in response to the WSJ report and stated that the California Department of Managed Health Cares hold on the transaction is a noncontroversial part of the approval process Medical Properties also clarified that it expects to receive ultimately approval from the California state regulatorThe report from the Wall Street Journal strongly affected market sentiment and caused MPW to drop by more than 12 at some point before shares recovering towards the end of the trading day Nonetheless investors went into a fullblown panic and drove Medical Properties share price to a new 1year lowInvestors have been fearful of a dividend cut for a while which has been expressed in the REITs high dividend yield The REIT just announced that it cut its dividend to 015 pershare quarterly showing a 48 downside adjustmentIn the secondquarter earnings release the health care REIT narrowed its guidance for its FY 2023 normalized funds from operations from 150161 pershare Q1 guidance to 153157 pershare Q2 guidance The outlook itself has not been affected by the recapitalization deal and the REIT is set to easily cover its dividend with normalized funds from operations this year The new dividend payout annualized is 060 pershare and MPW is going to use the cash it freed up to reduce its leverage By redirecting cash flow to its balance sheet and to the repayment of debt Medical Properties has the potential to recover some of the losses it sustained in the last year in my opinionI am not invested in Medical Properties for reasons of securing a dividend The real upside here is in the REITs operating portfolio which investors can buy into at a ridiculously low NFFO multiplier factor at the momentShares of MPW traded at 693 on Friday and assuming the midpoint of guidance for normalized funds from operations 155 pershare shares of the REIT are valued at a ridiculous 45X NFFO So even in the case that the REIT were to lose its equity deal with Prospect Medical and was forced to work out another restructuring arrangement MPW would still be an enormously cheap bargain on a cash flow basisMedical Properties earns a significant sum of cash flowfunds from operations each quarter and with more than  as of June 30 2023 I believe all the bad news that could come out of the current restructuring deal are already priced into MPWs sharesIt is selfexplanatory that an investment in Medical Properties at this time of the restructuring has certain risks the transaction with Prospect Medical may fall through the dividend may get cut but as I said previously these concern,435,2023-10-19,0
131,Politics And The Markets 10/17/23,Please dont leave political comments on other articles or posts on the siteThe comments below are not regulated with the same rigor as the rest of the site and this is an area as discussion can get very heated If you cant stand the heat you know what they sayWe remove comments under the following categoriesRegardless of which side of the political divide you find yourself please be courteous and dont direct abuse at other users,265,2023-08-21,0
132,Politics And The Markets 10/25/23,Please dont leave political comments on other articles or posts on the siteThe comments below are not regulated with the same rigor as the rest of the site and this is an area as discussion can get very heated If you cant stand the heat you know what they sayWe remove comments under the following categoriesRegardless of which side of the political divide you find yourself please be courteous and dont direct abuse at other users,415,2023-10-17,0
133,Petrobras: The Best Way To Play The Oil Bull Market,Petrobras  is a controversial company but investors cant deny that this stock has performed very well since my Since then the company has recorded a strong Q2 and Brazils political and economic situation continues toI think that PBR is a fantastic longterm hold but I will say that from a technical perspective we could get a pullback in the coming monthIn this article Id like to touch on the Q2 results recent developments in Brazils economic and political situation and the oil market These are essentially the key driving factors of PBRs price which is why we must stay on top of themOverall I think the last few months have given us yet more evidence thatI maintain my buy rating due to the longterm potential and the juicy dividendPBR is a part governmentowned oil company in Brazil and though many American investors have doubts the performance speaks for itselfIn my last two articles I have talked about why I liked PBR so much so lets review this really quickly and look at what has happened since my last reportFirstly from a purely fundamental perspective PBR is much cheaper than its competitors Despite a very solid YTD performance PBR trades at a PE of 32This is well below what US oil and gas companies trade at Of course this discount can be attributed to the fact that this is a Brazilian company and this is a country which has been struggling with low growth and inflationBut where others see risk I see an opportunity As I mentioned in my the Brazilian economy has been improving and many of the risks associated with Lula may be overstatedLastly I defended that PBR would do well as oil prices increased in  and this is what we have seenPBR is up nearly 35 in the last six months and though you might think that the company is crushing it Q2 was as youd expect given the oil price at the time not that impressiveThe company reported 117 billion in required adjusted EBITDA down almost 15 from the prior quarter We can see the segment breakdown belowThe biggest fall in revenue was in the Refining Transportation and Marketing due to the 40 drop in international diesel crack spreadsMeanwhile net debt climbed for the quarter but as we can see from the panel on the right the company has a very manageable load over the next five yearsKey to my fellow incomeloving investors is the new Shareholder Remuneration Policy which was approved at the end of JulyThe company expects to pay out 45 of FCF will include equity acquisitions in the formula and may even carry out buybacks to increase shareholder returnOn the surface it looks like a decrease in the payout but it doesnt necessarily have to be once we include share buybacks This gives the company some more flexibility while also committing a high amount of their FCFInvestors in Petrobras have to also keep a close eye on the companys economy and politics This is partly a partly governmentowned monopoly which does create a potential riskWith that said since Lulas appointment the company has done well and despite a lot of speculation on the matter the president has not derailed this companys trajectory If anything we have seen the oppositeIn the last few months we have seen a string of bullish news for the company Just a couple of weeks ago Brazils attorney general opened up the possibility of Some might find this unexpected coming from Lulas government and the President did address this apparent contradiction in an interviewSource This actually makes sense dare I say Brazils economy has been lagging for some time and the president doesnt want to cripple it especially now that it is doing relatively wellBrazil has been  growing GDP 34 YoY and with unemployment falling below 8 which is good for the countryAnd to top things off following a very aggressive hiking cycle the Brazilian Central Bank has now begun to cut aggressively starting with a 5Of course the fate of PBR will depend,502,2023-10-25,0
134,Altria Q3 Earnings: Why It Just Became My Second-Largest Holding,Altria  recently reported its Q3 earnings and lets just say investors were not happy Since then the stock has fallen over 7 and now trades below 40 and hit a new 52week low of 3906 The stock has not seenLets jump right into it I last covered the stock back in August where I talked about the NJOY acquisition Since then investors have been waiting for some good news especially after the JUUL deal went sour Fast forward to now Altria  before the opening bell on Thursday October 26th missing on both the top and bottom line MO reported earnings per share of 128 missing analysts estimates by 002 They also missed on revenue by 150 million coming in at 528 billion With so much uncertainty going on right now and investors waiting patiently for the company to report some good news with the recent acquisition of NJOY they go and miss on both This is what sent the stock tumbling to a new 52week low And to top it off management narrowed its fullyear guidance and now expects it to be between 491 to 498 down from the 489 to 503 prior But this narrowed guidance still represents growth of nearly 15 from fullyear EPS of 484 in 2022I understand that as an investor this is not great news to hear or see But as Ive mentioned previously companies will have some great quarters good quarters and not so good ones Not anything to get super excited about but growth is still growth Its just the nature of the business Throw in high treasury rates and investors are more inclined to say forget this and go buy 90day TBills or a CD for that matter For those with a shortterm mindset for investing I say go ahead and switch your strategy Again if you have a longer outlook you understand shortterm volatility creates longterm opportunities And I took advantage and bought more bringing MO to my 2nd largest holding Collecting nearly 1 a share per quarter in dividends while I wait for the price to recover Thats a nobrainer if you ask meNow some might say the price may never recover and I say to that it may not But as a buyandhold investor I know things take time And investing takes patience I can honestly say out of all the things Ive learned investing patience is the one thing I learned the most If you can master this and control your emotions you will likely become a successful investor in my view Peter Lynch said The most important organ is your stomach not your brainTrust me Take it from someone who started investing during the Great Financial Crisis I didnt know what I was doing back then but during times of uncertainty its very easy for stocks to move up or down Anything that can be considered slightly positive or negative can move the stock in either directionSmokeable products revenue fell 53 This was due to lower shipment volume and higher promotional investments The segment also reported domestic cigarette volumes declined 116 in the third quarter and 106 in the first 9 months At the industry level this was less at 8 in Q3 and in the first nine months With the acquisition of NJOY management planned to accelerate its adoption into the business model Well that didnt happenManagements goal was to distribute NJOY to 43k stores by this quarter Instead they grew distribution to 42k 1k less than their target But as seen below ACE is now distributed in all the top25 convenience store chains by evapor volume So although they didnt hit the target this is still impressive And the endofyear target of 70k stores is still in play Its important to remember prior to the quarter NJOY had a very small footprint in the retail space After ACE is expected to represent nearly 70 of evapor volume and 55 of cigarette volume sold in the US multioutlet and convenience store channelSo people will say They missed the target Yes they did but the product now has more visibility and product fixture space which means more eyes likely m,133,2023-09-08,0
135,Politics And The Markets 10/27/23,Please dont leave political comments on other articles or posts on the siteThe comments below are not regulated with the same rigor as the rest of the site and this is an area as discussion can get very heated If you cant stand the heat you know what they sayWe remove comments under the following categoriesRegardless of which side of the political divide you find yourself please be courteous and dont direct abuse at other users,136,2023-10-28,0
136,STK: Market Pressures Bring Down Premium For This Hot Tech Fund,Columbia Seligman Premium Technology Growth Fund  has been having a solid year of performance in rebounding after it faced the 2022 techdriven selloff The funds share price started to getThis provides a more attractive entry level for the fund but patient investors may wait for a discount to appear Thats why it remains a Hold today We last touched on  and I felt like it was a hold at that time too due to the premium It coincidentally traded around the same premium as it does now A discount doesnt happen often but it has happened historically The fund is worth revisiting today for those who are already holding aSTKs  is to target longterm capital appreciation and current income To achieve this they will invest in a portfolio of technology stocks while also incorporating an option overlay strategy designed to mitigate downside volatility and generate incomeThe funds options writing strategy generally focuses on writing calls against the NASDAQ 100 Index or its ETF equivalent at a 25 to 90 overwrite This flexibility allows them to be more or less defensive given the environmentThat being said it is a  and not an entirely actively managed part of their strategy as is the case with some of their peers The options strategy allocation involves where the CBOE NASDAQ100 Volatility Index is trading Higher volatility means theyll get more defensive and lower volatility means a lower sleeve will be overwrittenAdditionally in their last semiannual report it looks like they had also been writing covered calls This was to a much small extentSome appropriate comparisons could be the BlackRock Science and Technology Trust  Nuveen NASDAQ 100 Dynamic Overwrite Fund  and Neuberger Berman Next Generation Connectivity Fund  These are funds that are mostly tilted towards largercap holdings and also implement a callwriting options strategy to generate premiums and dampen volatility a touchAs tech has been recovering meaningfully this year all of these funds have been enjoying some strong gains STK is the secondbest performing on a total NAV return basis YTDNBXG launched in mid2021 so if we drop that fund we can look at a comparison over the longer term In this case STK has come out ahead as it took over the lead from BST BST performed exceptionally well coming out of 2020 as they shifted more towards speculative growth names and shifted a bit away from the largecap focus That eventually came back to bite them as those are the exact names that took the heaviest hits through 2022 In this case both STK and BST had beaten out QQQX by a significant marginMy main point to bring up the difference in performance here isnt that STK is going to keep winning going forward but to make a point that diversification matters Even within the tech space with comparable funds they arent necessarily going to perform exactly the same There will be overlap but as the performance shows us they arent going to be exactly the same We dont know which fund will perform best in any given period so taking a more diversified approach can be beneficialFor an investor who is looking to outperform the market or whatever benchmark they are chasing that often means diversification isnt a good thing to have as it leads to reasonable returns but not outperformance However you probably wouldnt be looking at callwriting funds in the first place so these are certainly more geared toward income investors who might want a little side of growth potentialThis can be highlighted in the longer term where on an annualized basis STK has provided lower returns than its noncallwriting benchmark When a fund is writing calls it can cap the upside potential in a strong bull market Of course portfolio positioning will have played a role in this outcome as well as having an expense ratio These were still fairly solid returns if compared to the broader market This is through the period ending June 3,494,2023-10-27,0
137,Hello Bear Market Theme,Markets have been on the rise since January This has surprised a lot of people especially since we are in a rising interest rate environment Bull and bear markets always gain traction from an underlying theme However this themeStocks need to come down to earth A lot However it can be dangerous to bet against a rising market just because you think it may be overvalued There is the saying Markets can stay irrational longer than you can stay solvent So first it is always best to wait until you find a reason to think that the markets have topped outThe PutCall ratio can be a good leading indicator for turning points It had been slowly declining from about May until the end of July when it suddenly started to revert to the upside This means that the number of call options compared to puts were on the increase until late July when things suddenly reversed directionIt had been  Over a 5day period in early August the stock lost 10 of its value causing it to burst through the lower Bollinger band It just so happened that this also corresponded to the market peak and the markets started falling from here This is when I started putting my put options onOn August 17 a  was traded on Apple worth 37MOn 8th August the SP and NASDAQ indexes closed  When this happens it is commonly interpreted as a change to the downsideBitcoin was down 7 on the 17th August 16 from its July 13 zenith to below 26000 Barrons have indicated that  and may point to more pain for the SP 500 and Nasdaq as it has been a leading indicator of risk sentiment While stocks have already fallen significantly in recent sessions the most recent dip in the Bitcoin pricewhich is now below key technical levels and vulnerable to further declinescould spell that risk sentiment for stocks has not yet hit rock bottomThe grossly overvalued Chinese property market has finally met its Nemesis and is bringing the economy down with itThe share price of the countrys largest property developer Country Garden has collapsed with debt that it cannot pay back Another embattled developer Evergrande has  Property accounts for 25 of the Chinese economy and the government has stopped publishing embarrassing economic statistics These problems will not be resolved any time soonSince China is the worlds secondlargest economy this will inevitably have a knockon effect to the rest of the world Indeed this may already be happening since Chinese exports are also collapsing this tells us that the rest of the world is also already in a downward economic spiralIt has been said that in short order AI will completely change how the world is run but in reality significant change may probably take years We are perhaps seeing a similar bull market theme that we saw during the com bubble that burst in 2000 and which stated that the internet itself will change things fast Things did change but not that quicklyIn the past an inverted yield curve has always resulted in a recession soon after But investors are saying How can there be a recession coming when corporate profits are beating estimates 80 of the time Yes companies have been beating expectations  Setting bar low Corporate profits are down 5 YY Second quarter performance this year is the worst since 2020 and has now fallen for 3 quarters in a rowThe bulls highlight the strength of the US consumer and future productivity gains from AI However we are in a high interest rate environment and the Fed is not planning on cutting interest rates any time soon The reality is that home affordability is at record lows Credit card and auto loan delinquencies are exceeding those at even the high levels seen in 2009 Foreclosures are up Student debt repayments are resumingWeWork stock has collapsed Liabilities now exceed assets which is always a dangerous situationQT has resulted in the Federal Reserve shrinking its balance sheet by 1T since the peak of 855T in May last year This add,3,2023-10-04,0
138,"BMO Capital Markets lists Chevron, Pfizer among oversold high dividend-yielding stocks",BMO Capital Markets argued that many high dividendyielding stocks have fallen into what we consider oversold levels pointing to names like Chevron  and Pfizer  as stocks that could outperform in the near term Over the past 30 years there haveSee a table below of all the stocks that are classified as Outperform by BMO analysts and fall within the top 25 of SP 500 stocks by dividend yield The list includes of AbbVie Inc  ConocoPhillips  Gilead Sciences  BristolMyers Squibb  Morgan Stanley  and NextEra Energy Additionally the financial institution said that it believes the above names have been unjustly punished in 2023 in response to the rise in interest rates and that the general stock weakness offers investors an attractive opportunity to gain exposureYeartodate price action on some of the bigger names mentioned above CVX  PFE  ABBV COP  GILD  MS  and NEE ,5,2023-10-28,0
139,Politics And The Markets 10/28/23,Please dont leave political comments on other articles or posts on the siteThe comments below are not regulated with the same rigor as the rest of the site and this is an area as discussion can get very heated If you cant stand the heat you know what they sayWe remove comments under the following categoriesRegardless of which side of the political divide you find yourself please be courteous and dont direct abuse at other users,21,2023-08-25,0
140,Baidu: A Strong Buy Considering Its Exposure To Promising Tech Trends,Editors note Seeking Alpha is proud to welcome Wiebe De Ruyck as a new contributor Its easy to become a Seeking Alpha contributor and earn money for your best investment ideas Active contributors also get free access to SA Premium Whilst trying to take a break from what appears to be overvalued US equities I was recently going over Chinese internet stocks Baidu  in particular caught my eye According to my analysis the stock is fairly valued and is worthy of a  provided the company capitalizes on its promising side ventures Despite noticeable enhancements in its underlying business the Baidu stock has witnessed a substantial 375 decline over the past five yearsBaidu is sometimes referred toBaidu Core provides several services mainly monetized through advertisements and subscriptions We can divide this segment into three main compartmentsBaidu Search Engine app similar to GoogleHaokan Video uploading app similar to YouTubeQuanmin Shortform video sharing platform similar to TikTokSnapchatBaidu Wiki Baidu Knows Baidu Experience Baidu Post Baidus several Informationcentric productsThere have been attempts in the past for others to build a search engine to take market share no projects however have yet been successful So Baidu has been sitting at a 70 market share in China for a while now solidifying their moat even more In the meanwhile the market share for advertising in China is projected to keep growing around 910Knowledgegraph Cloud Solutions Applying computing models on big dataIndustry Vertical Solutions Applying PaaS and SaaS in several industries as transportation finance manufacturing utilities telecom and mediaBaidu Drive Store and retrieve documents online similar to Google DriveCloud services are growing rapidly the sector is expected to grow over 20 in China over the next five years However the environment is very competitive and everyone is competing for market share Baidu is currently in fourth place in China with a 9 market share But with such huge tailwinds for the industry the margin of error is large enough not to worry Baidu AI Cloud has also restructured its cloud business by cutting lowvalue customer which will have a large impact on its shortterm growth This can only prove an advantage in the longterm for patient valueinvestorsApollo Self Driving Robotaxi intelligent EVs Baidu is the market leader in autonomous driving in ChinaBaidu Health Providing an online presence for doctors and hospitalsDuerOS Smart assistant for the Chinese languageBaidu Maps Voiceenabled travelrelated map similar to Google MapsThis business segment is attracting a lot of speculators into the stock by talking about the artificial intelligence opportunities they are the market leader in AI most AI patent applications Growth projections can get pretty wild if you let your imagination go free Baidu knows this and is attracting a lot of investment into their stock by continuously talking about AIapplications and how to leverage them in the future there isnt a paragraph on their website which doesnt mention AItechnology This teaches us a lot about how the stock moves The Baidu share price  as with many Chinese companies  is almost entirely correlated with either an overly enthusiastic or overly fearful public Knowing this we should try to determine where find ourselves right now in the sentiment cycleEntertainment service similar to Netflix Baidu owns a 53 stake in the company which is also trading on the Nasdaq NASDAQ IQ Its currently sitting at a 44 billion market cap with a total revenue of 43 billion and 037 billion in FCF TTM also adjusted to USD Baidus company structure is very comparable to Alphabet Google and Yandex Russian search engineBaidus financials bring with them a large margin of safety Total shareholders equity amounts to 56 billion with 277 billion being pure cash If we d,19,2023-10-27,0
141,"Medical Properties Trust: Downgraded After Dividend Reduction, I'm No Longer Bullish",Its been an awful year for Medical Properties Trust  and its shareholders Over the past year shares have declined by 5677 and since earnings on 8823 shares have lost roughly 13 of theirIn less than 2 weeks shares of MPW have lost roughly 13 of their previous value and an onslaught of negative news and downgrades have impacted sentiment  slashed its rating to underperform from strong buy and cited similar frustrations as I did Next   downgraded MPW to underperform from neutral  was the next large firm to lower its price target on MPW from 12 to 10 and add a speculative risk qualifier to its outperform rating Just the other day on 821   downgraded MPW to underweight from neutral as its the latest firm to revise its outlook on the medical property REITIf the downgrades werent enough The  published an article discussing how a California regulator has halted a deal to provide financial support to one of MPWs struggling tenants In addition to the article  slashed its quarterly dividend from 029 to 015 These factors have weighed heavy on the market sentiment toward MPW after a disappointing quarter where Medical Properties Trust tightened its guidance as they now see 2023 normalized FFO coming in between 1253  157 compared to 150 to 161 did respond to the article from The Wall Street Journal and indicated the following thingsWhat happens with the California regulators remains to be seen What is reflected in the current share price is a slashed dividend many downgrades and uncertainty with the Prospect approval None of this is good and while I want to be optimistic the reality is that sentiment for MPW has been decimatedIn Q2  net loss was 42 million or 007 per diluted share compared to generating 190 million in net income in Q2 of 2022 MPW had previously disclosed that there would be286 million in accelerated lease intangible amortization related to the early termination of Stewards leases of five  hospitals now leased to CommonSpirit and a related 95 million straightline rent writeoff partially offset by a roughly 160 million tax benefit related to the Companys establishment of a  MPW narrowed its 2023 net income per share to a range of 033 to 037 and its NAREIT Funds From Operations NFFO to 153 to 157 to account for the Q2 loss from Raymond James asked if the board has considered a dividend cut to retain more capital to strengthen the balance sheet Steve Hammer MPW CFO indicates that every option is on the table and is at a board level My issue with this is while the statement clearly indicated that a dividend cut could occur they didnt announce it on the conference call Analysts from BOA KeyBanc Capital Barclays Mizuho JPM Wells Fargo  and Raymond James were on the call As a shareholder I would have rather seen management make the announcement outline the plan in detail then engage with the analysts rather than wait I find it hard to believe that the decision wasnt already made in time for the conference call From an optics and damage control aspect I feel it would have been beneficial to unveil a plan to drive value for shareholders by cutting the dividend when the analysts were there Maybe the narrative would have been that management is making the tough decisions but theyre the right decisions for the future of the company since the analysts would have had the ability to ask questionsAfter the first 6 months of operations MPWs total debt and liabilities have slightly decreased There was 1024 billion in debt and 1089 billion in total liabilities on the balance sheet The severity of having 1024 billion in debt on the balance sheet depends on profitability the actual debt profile the value of the companys assets and the ability to paybackservice the debtI went into the  and looked at the debt profile which is below MPW has 5761 of its debt maturing between 2025  2027 with 50812 million coming due in ,383,2023-10-28,0
142,Politics And The Markets 10/23/23,Please dont leave political comments on other articles or posts on the siteThe comments below are not regulated with the same rigor as the rest of the site and this is an area as discussion can get very heated If you cant stand the heat you know what they sayWe remove comments under the following categoriesRegardless of which side of the political divide you find yourself please be courteous and dont direct abuse at other users,14,2023-10-04,0
143,Politics And The Markets 10/05/23,Please dont leave political comments on other articles or posts on the siteThe comments below are not regulated with the same rigor as the rest of the site and this is an area as discussion can get very heated If you cant stand the heat you know what they sayWe remove comments under the following categoriesRegardless of which side of the political divide you find yourself please be courteous and dont direct abuse at other users,8,2023-10-23,0
144,Politics And The Markets 10/23/23,Please dont leave political comments on other articles or posts on the siteThe comments below are not regulated with the same rigor as the rest of the site and this is an area as discussion can get very heated If you cant stand the heat you know what they sayWe remove comments under the following categoriesRegardless of which side of the political divide you find yourself please be courteous and dont direct abuse at other users,393,2023-10-23,0
145,Novo Nordisk Milks The Obesity Cash Cow - How Long Will It Last?,Novo Nordisk  is a pharmaceutical company that does not need any introductions indeed with WegovyOzempic already projected to well exceed the performance of the bestselling drugFor context AbbVies  Humira generated over 200B in overall revenues after 20 years of monopoly with FY2022 bringing forth its peak revenues of 2123B 225 YoYFor now NVOs WegovyOzempic generated a robust topline growth with  of DKK990 billion 37 YoY or the equivalent of 1405B mainly driven by GLP1 diabetes sales growth 50 YoY and Obesity care 157 YoYAs a result of its highly profitable growth trend it is unsurprising that NVOs FWD PE valuation of 3890x appears to be inflated compared to its prepandemic mean of 1979x 5YThis is attributed to Mr Markets conviction that WegovyOzempic may be its golden goose over the next decade further aided by the therapies potential applications for new indicationsThe same premium PE valuations have also been observed with multiple pharmaceuticalbiotech market leaders such as Eli Lilly and Company  at 7099x thanks to Mounjaro Merck  at 3383x thanks to Keytruda and ABBV at its previous peak of 3976x thanks to HumiraIn addition Mark Purcell a Morgan Stanley European Biopharmaceuticals analyst projects a drastic expansion in the  market size from 24B in 2022 to 77B in 2030 increasing at an accelerated CAGR of 5427Based on this bullish projection it appears that the optimism embedded in NVOs valuations is somewhat reasonable indeedThis is especially since Wegovy is  for weight management in the US and potentially up to 2042 in the EU based on the  in January 2022 and the  of twenty years after the date of filingAssuming a twohorse race in the global weight loss market with NVO sharing the limelight with LLYs Mounjaro we may see the formers WegovyOzempic generate a robust annual topline of 385B by the end of the decade if not moreearlier depending on the formers production ramp upThanks to the insatiable consumer demand NVO has already guided  of starter doses through 2024 with supply unable to keep up thus farIt is not surprising then that the management relied on new suppliers Thermo Fisher  to  since its original contract manufacturer Catalent  has been facing compliance issues The management has also committed to a third partner by 2024 to accelerate supply growthWe believe that the NVO management also understands the urgency of futureproofing its supply with it hoping to  the kind of troubles its encountered in getting supplies of its weightloss medicine to the public attributed to the expansion of its production facilities in DenmarkWhile the new expansion worth 229B may only come online by 2029 we believe that the decision has been prudent indeed especially since NVOs early clinical results for  the nextgen type2 diabetes and obesity therapy prove to be highly promisingAssuming an eventual clinical success and FDA approval we may see its profitable growth cadence prolonged for another decade cementing its global leadership in the obesity therapy marketNaturally with a success of this magnitude competition is inevitable with many other pharmaceutical companies already developing multiple candidates as direct competitors to NVOs WegovyOzempic This is similar to Humiras patent expiry in early 2023 with  expected to enter the market at the same timeHowever we are cautiously optimistic that the latter may be able to enjoy a few more years of significant topline growth before these candidates are approved by the US FDA explaining the stocks premium valuations at the same timeAs a result of these promising developments we are not surprised by the NVO stocks impressive upward movement thus far with the momentum appearing to still be robustThe stock appears to be trading near its fair value of 9997 as well based on its FWD PE of 3890x and the management  of 43 YoY at the mid,1,2023-10-04,0
146,Tsakos Energy Navigation: Low Valuation With Significant Upside Potential,Tsakos Energy Navigation is a shipowner focused on the crude and product tanker markets but with some limited exposure to LNG carriers they own three LNGCs and to shuttle tankers The companys balance sheet was in a rickety position before the recent upturn but strength in tanker rates from early2022 onwards has allowed the company to materially improve its financial positionShareholder returns have been substantially weaker than those of peers it is difficult to compete against DHTs 100 and EURNs 80 payouts of net income or FROs and OETs generous distributions which has disappointed investors Furthermore some questionable capital allocation decisions were made exemplified byTNP owns a fleet of 58 onthewater vessels along with ten vessels on order The company is mostly focused on the Suezmax and Aframax sectors with 18 and 19 vessels in each of those subsectors respectively including a few shuttle tankers plus two additional LR2s Suezmax and Aframax rates have been exceptionally strong since the Russian invasion of Ukraine but have suffered over the past few months as Urals oil traded above the price cap displacing the sanctionscompliant fleet from the trade and Russia curtailed its exportsThe company follows a balanced approach employing some vessels on the spot market and others on fixed and variable charters which is a differentiated strategy from most peers in the sector which tend to employ their vessels virtually 100 on spot This allowed the company to survive the downturn despite their levered balance sheet but has weighed on potential returns once the market turned upward since Tsakos still has several vessels earning wellbelow market rates On the other hand the charter coverage provides downside protection if rates would happen to notably weaken in the near to mediumtermTNPs current fleet employment can be seen in their  which was updated on August 30 The company has done a good job rolling legacy contracts at higher rates whereas they have also done some blendandextend deals For example TNP recently disclosed it had agreed to fix the Neo Energy a 2007built LNG carrier at 1155kday until February 2024 the charterer also has a oneyear extension option at 100kday Annualizing the increased contribution from the steamer relative to the previous 37kday contract equates to 096sh in annual EPS from this single ship alone illustrating the companys substantial operating leverage Additionally they also have a modern LNG carrier on a variable hire contract with a floor of 50kday and a cap at 145kday LNGC rates have increased materially over the past couple of months so the contribution from this vessel should also improve materially throughout the second half of the yearOf the 10 vessels on order six are already fixed on medium to longterm contracts including the four dualfuel Aframaxes and the two shuttle tankers whereas the two Suezmaxes with delivery in 2025 and the two recently ordered MR2s remain unchartered Considering current newbuild pricing I believe it makes sense to secure charter cover to derisk the investments although that is obviously contingent on the deals potentially availableOverall TNP has by far the highest operating leverage in the tanker sector but that has partly gone unnoticed given their substantial charter cover part of it remains at below market rates However if market balances remain tight TNP will continue to roll its exposure going forward leading to higher EPS and FCF helping illustrate their true earnings potentialLooking ahead I expect TNP to also divest the older portion of the fleet they own four 20052006 built Suezmaxes that look like prime disposal candidates as well as two 2007built Aframaxes two 2006built LR2s the Handysizes all built in 2007 and a 2003built Panamax I do not expect the disposal of this older tonnage in one fell swoop but for TNP to pursue a more gradua,41,2023-09-01,0
