,title,content,comment,date,category
161,Buy GDX Before It's Too Late,Its been more than a year since I wrote my most recent  covering the Back then my thesis was that a Fed pivot would be the most powerful tailwind for gold miners ThatThe price decline this year makes sense as the market has realized that a Fed pivot was not imminentHeres a part of my takeaway last year emphasis addedLast year I laid the groundwork for my thesis Now were getting to the next stage as a forced Fed pivot is getting closerIn this article Ill explain why I believe that GDX has a strong longterm riskreward based on an increasingly toxic mix of headwinds for the FedSo lets get to itLast year was one of the biggest fake rallies in gold in a very long timeEssentially gold rallied because the market expected the Fed to cut ratesThat didnt happenThe chart below shows the implied probability that the Feds interest rate is above 400 in September 2024In the first half of this year that number dropped to zero causing a steep rally in gold prices Now its at 100 indicating that the market does not expect the Fed to become dovish on a prolonged basisHaving said that why do rates matter so muchI believe that interest rate expectations are the biggest driver of gold pricesAfter all gold is essentially a currency with a 0 yield When interest rates are expected to rise investors prefer higheryielding investments When interest rates are expected to fall gold becomes more attractiveThe not updated chart below shows that gold is highly related to forward Fed Funds Futures If future rates are expected to fall gold tends to rallyLooking at the chart below we see a comparison between the GDX ETF and the threemonth SOFR the replacement of the LIBOR contract future for September 2025 2year forwardlooking interest ratesGold miners are unable to rally without a shift in longerterm interest rate expectationsSo the question is when are interest rates going to fall Or even more important when are investors starting to price in lower ratesWhile its still a long shot some analysts are starting to make the case that gold prices could recover next year as the Federal Reserve plans to reduce interest ratesDespite a recent decline exceeding 10 in the past six months primarily due to rising interest rates experts at the FT Mining Summit remain optimistic about golds mediumterm prospects as reported by the During the summit John Reade Chief Market Strategist at the World Gold Council stated that the current dip in gold prices represents a favorable opportunity to reengage with the precious metalHe emphasized that while the Federal Reserve might execute one or two more rate hikes the subsequent move after a period of pausing is anticipated to be rate cuts which would provide substantial support for goldI believe that this is a common consensus After potentially two more hikes the Fed will be forced to cut I even believe that the Fed can keep rates at current levels and would be able to do so much damage to the economy that inflation comes downThe problem is that the Fed will have to do a lot of damage to fight inflationAlso it needs to do it quicklyInterest rate costs are skyrocketing putting tremendous pressure on the Fed to quickly fight inflation in order to lower borrowing costs This is not a sustainable situationHence it doesnt help that inflation is turning out to be sticky As most readers might know my thesis has been for a very long time that inflation will be stickier than the market expectsIn September the Consumer Price Index surpassed expectations showing a 04 increase slightly higher than the projected 03 rise Excluding food and energy prices rose in line with expectations at 03Core goods prices continued to fall primarily due to a drop in used vehicle prices while core services inflation strengthened driven by a significant increase in owners equivalent rent and the lodging away from home categoryTo make things worse ,31,2023-10-13,0
162,GDX: Gold Miners Under Pressure From Rising Costs And Falling Revenues,Over the past three years volatility has caused many investors to flock toward alternative inflation hedge assets Gold performed very well during the initial government stimulus programs and QE efforts in 2020 Since then it has not held its weight primarily due to rising interest ratesMy perspective on precious metals has not proven correct since it was published The critical difference between my precious metals outlook and the markets reality isMost gold miners such as those in the VanEck Gold Miners ETF  are trading back near historical lows erasing all gains since 2020 after losing a quarter of their value over the past six months Notably the price of gold has generally maintained a high level still over a third above its preCOVID range at 1815oz Thus the weakness in gold miners may be attributable to either PE valuation declines or a sharp increase in gold mining costs Given this I believe it is an excellent opportunity to take another look at gold and gold miners to assess the markets rebound potential better or to revise my previous outlookWhile gold is often viewed as a hedge against inflation it is better understood as a hedge against interest rates and the inflation outlook For example in 2020 gold soared in value due to  inflation and a sharp decline in the carrying value of fiat currency ie lower interest rates Today expected future inflation has moderated considerably while the carrying value of fiat currency is exceptionally high making the money market a much higheryielding investment than gold after inflationFundamentally gold and inflationlinked Treasury bonds are real assets but gold differs by paying no interest after inflation Thus gold is effectively discounted to the real interest rate There is a robust inverse correlation between the real Treasury rate and the price of gold See belowOf course gold is also an inflation hedge so it is most accurate to measure the real interest rate vs the inflationadjusted price of gold Gold is still nearly as expensive today as it was in 2020 but its value in inflationadjusted terms has declined a bit due to the rise in prices Accounting for this makes the gold and realrate relationship even stronger on a fundamental basis See below the inflationadjusted gold price unit is arbitrary since it uses the CPI For example todays price of gold is 634 X the CPI currently 306Using these data I calculated a relatively consistent inverse correlation of 08 between the two metrics over the past fifteen years The slope on linear regression is 093 with a 607 intercept Again these numbers have little meaning since the units are arbitrary but they can be used to calculate the price of gold based on real interest rates and the CPI today With a 245 real yield an extremely high figure the inflationadjusted fair value of gold based on this simple model is 38 times the CPI or 1163ozObviously that is an extremely low price compared to the current price of gold However around 20062007 the 10year real yield was around 245 and the price of gold was 650oz In todays dollars that would be roughly 1010oz indicating the same model would have  the price of gold back then Based on this model we expect gold to rise and fall by nearly 300oz for every 1 change in the 10year real interest rate on US Treasury bonds While this model is widely off today it is relatively accurate historically having an rsquared of around 63Without a doubt some variables could be added to the model that may make it more accurate and justify a higher price of gold today Still it is undoubtedly challenging to justify the current 1815oz gold price in light of the extremely high returns  inflation on 10year Treasury bonds For one gold may be overvalued due to excessive investor interest rising from public concern over black swan events and governmental issues since 2020 This is reflecte,16,2023-10-05,0
163,Second Friendliest Part Of Business Cycle For Stocks,Just released September real retail sales show six straight months of growth and the year over year rate turned positive Sales are back on the growth trend of the previous economicThat record breaking surge helped push inflation to 40 year highs The digestion where real sales were flat to down for two and a half years and the year over year rate was negative for ten out of 11 months began the downtrend of inflation that will likely take the rate to 2 or belowProfit maximizing businesses typically find it profitable to raise prices when demand is strong They will resistThe influence between inflation and sales is not just one way Above we show a positive correlation with retail sales leading the way theres also an inverse correlation where inflation leads The inverse relationship has a 12 month lead timeThe chart shows the surge of inflation in 2021 helped crash retail sales in 2022 The fall back of inflation in 2022 lines up with improving sales in 2023 Note the red line for inflation in the chart above is plotted with using an inverted axis so the red line going up means inflation is falling and vice versaInflation also gives a tailwind to stocksThe surge of inflation in 2021 corresponds with the bear market in 2022 Inflation dropping in 2022 corresponds with the stock market uptrend since October 2022 This correlation in the chart suggests the 37 inflation rate in September would be consistent with a 5 change in the SP500 for the 12 months ending July 2024Inflation is one of many influences on the market The stock market run since October 2022 has had a lot more behind it than just falling inflation Inflation influences the stock market and retail sales but certainly doesnt control them When the recession comes we expect late in 2024 inflation may have a strong tailwind with a 2 rate or below but it wont matter stocks and retail sales will plummet in the recessionFor now we are probably in the second friendliest part of the business cycle for stocks We are likely in the final part of the economic expansion where economic growth is modest but persists This is the part of the cycle where stocks tend to become the most overvalued Sometimes the bull market runs right up till the recession starts Often its a bit sooner in 2007 the bull peaked in October and the recession started in December Sometimes its as much as a year earlier as with the 2001 recessionThe early part of a recession of course is the worst part of the cycle for stocks The collapse in stocks in the early part of a recession sets up the next period where stocks have their best performance This is what happened following the Covid pandemic The best performance part of the cycle typically ends as the economic growth hits a strong rate in the early part of the expansion In the current cycle this strong stock phase ended in December 2021 as the year 2021 was becoming the strongest year of economic growth since 1984 or by some measures since 1950 As economic growth is typically hitting its strongest rate of the business cycle stocks often enter a weak phase which in the current cycle included about a 25 decline in equities If Im reading the cycle correctly we are now in the stock friendly final part of the expansionIf the expansion ends late in 2024 as I expect it will be the shortest economic expansion since the one lasting 13 month between the back to back recessions in the early 1980sMy last  reviewed the stock cycles Im following Those cycles are still pointing upward although in the shortest cycle the 125 tradingday price gain raced ahead of the cycle and suggests the possibility of a few days of weakness rather than the uptrend continuing straight from hereIf we do get a few days of weakness treat it as a buying opportunity   Past performance is no guarantee of future results No recommendation or advice is being given as to whether any investment is suitable for a particular investor Any views or opini,2,2023-10-19,0
164,Petrobras: A Return To Bearish Ground As History Comes Full Circle,Over the past few months I have been one of the few Seeking Alpha analysts who have  a bearish outlook on Petrobras   due to various sources of political risks However this pessimism hasMy initial pessimistic stance was primarily rooted in concerns about shareholder control and the potential impact of government decisions on Petrobras especially given the companys historical context Legislative changes such as the injunction that reduced government control over stateowned companies could have substantial implications Its worth noting that Petrobras current CEO is a former politician from the same party as Brazils current president LulaOne of the fundamental questions for theIn light of these factors my outlook remains cautiously pessimistic Its crucial to closely monitor future developments and their potential impacts on Petrobras and the broader oil industry Uncertainty is an inherent aspect of this scenario and observing how the situation unfolds in the coming years will be intriguing Brazils history with past leftwing governments especially during Dilma Rousseffs administration has led to longterm value erosion for PetrobrasWhile its still too early to make definitive predictions I believe its highly improbable that the company will thrive under a management that repeats the same mistakes as those made in the past which clearly had a detrimental impact on its valueThe significance of oil to the Brazilian economy is a topic that deserves careful consideration in my opinion The true nature of this resource is often misconstrued Oil has served as the primary energy source throughout the past century and continues to hold that position Despite the growing shift towards renewable energy sources oil remains indispensable and is unlikely to become obsolete shortlyHowever owing to Petrobras being a stateowned company there exists a misconception that the oil it extracts exclusively belongs to the state This misconception stems from a historical slogan in Brazil Such beliefs lead people to expect low gasoline prices complicating Petrobras management and government decisionmaking Society must grasp that while oil is indeed a valuable resource it is not the sole property of Brazil and international factors influence its priceOil and natural gas constitute the primary sources of revenue for the National Treasury and this trend is expected to continue for many years Oil plays an integral role in Brazils trade balance and its production is rising In 2022 426 billion of crude oil was shipped  13 of total Brazilian exports a share only one percentage point behind soybeans Exploring new areas like the Equatorial Basin is imperative to maintain high production levels Oil is critical in the economies of various nations globally including Russia where it remains vital even during conflictThe Brazilian government often fails to comprehend the economic significance of oil and tends to focus primarily on fuel pricerelated issues People need to recognize that oil is both lucrative and pivotal to the economy and they must understand its relevance in the context of the global economyPetrobras has delivered positive results thanks to effective management in recent years particularly during the presidencies of Michel Temer and Jair Bolsonaro This has proven advantageous not only for Petrobras shareholders but also for the Brazilian economyThe current government led by President Lula experienced some luck concerning the price of the oil barrel From January until July the price fell to approximately 70 to 73 per barrel enabling Petrobras to lower gasoline and diesel prices However starting in July prices increased again surpassing 90Fortunately once again the exchange rate between the Brazilian real and the US dollar declined offsetting one factor against the other Petrobras still operates with some delays in price adjustments but these favorable factors,5,2023-10-16,0
165,The Pain Trade Is Higher Into Year-End,The continues to be higher into yearend We made such a point in suggesting the 2022  was complete Lets review what I wrote and then we will expand on why we believe the Since then the market has rallied roughly 10 so far However as noted several times this rally has not been broadbased as denoted byAs we noted then just because something has always occurred in the past does not mean it  happen this time However as investors we must focus on statistical tendencies and invest according to the probabilities rather than the possibilities For example the current sloppy trading environment over the last few months corresponds to the average preelection year performanceAs we head into yearend the historical probabilities of a yearend advance particularly following summer weakness outweigh bearish possibilitiesThere are many  bearish investors are betting on which are unlikely to manifest themselves before yearendEach concern is valid and many will likely manifest themselves in 2024 Notably since most of this years market advance was valuation expansion the markets must eventually correct to accommodate higher ratesHowever in the short term the technicals are becoming more bullish suggesting the remains higherIt is called the because it is the opposite of how investors are currently positioned Investor sentiment as shown in the chart of net bullish sentiment has become sufficiently bearish following the summer declineFurthermore  the short positions against the SP 500 index have increased over the summerWith sentiment negative it becomes increasingly painful to fight the tape as the market rises The reverses positioning as the market improves pushing prices higher As prices increase the pain intensifies causing additional positioning reversals and further price increases The cycle repeats until it is exhaustedSuch is where we are currentlyAs of last Friday the market corrected about 13rd of this years advance and is testing support from the October lows Such also confirmed a retest of the technical breakout that occurred in May Over the next few months rallies will likely be contained at the previous resistance of the 50 and 100DMA However a break above those resistance levels would suggest a move higher into yearend With the market again shortterm oversold the  is likely higher for nowUnderstand my view There is undoubtedly a risk that the market fails to hold its support levels Such would suggest a further decline before the next rally As is always the case we must manage our risks accordinglyHowever there is additional support for a yearend rallyAs we move into yearend there is the function of  itself As we discussed in  and as noted above it is not uncommon for the first couple of weeks of October to remain weakHowever three primary supports exist for a  higher into yearend The first and most obvious is the  which began in earnest last weekThe chart below shows the changes in Q3 earnings estimates from February 2022 when analysts provided their first estimates Given that estimates for Q3 have fallen from a peak of 236 to 187 a 20 decline such should generate a high by companies In turn those beats will boost investor confidence which will help fuel stock prices in the short termSecondly the  window opens in November which according to Goldman Sachs will add roughly 5 billion in daily buying to the markets This buying will be primarily centric to the megacapitalization companies Not surprisingly when share repurchases are increasing so do asset pricesLastly professional managers are lagging behind the broad market performance this year As noted above this is due to the bifurcation between the top 7 stocks and the bottom 493 This performance lag sets up a potential  by asset managers to  by yearend With professional managers underweight equity allocations currently the increase in exposure will support higher asse,47,2023-10-02,0
166,Goldilocks And The Three Tailwinds, In a year filled with turbulence and economic challenges one word that encapsulates the prevailing sentiment in the United States is undoubtedly resilient Despite facing the steepest surge in interest rates in decades a nearly 20 surge in gasoline prices yeartodate and the resumption of student loan payments both the US consumer and the economy at large stand steadfast forging ahead while the unemployment rate hovers near historic lowsAs the year unfolded numerous voices chimed in late last year warning of an impending recession and admittedly we were among those who sounded the alarm However the US economy has not only defied these ominous predictions but has also left economic pundits and investors pondering the prospect of a soft landing  an economic slowdown without a surge in unemployment  or perhaps no landing at all This latter scenario envisions the US economy not only avoiding a decline but actually accelerating eluding the specter of recession altogether The postCovid recovery has proven itself to be an unprecedented phenomenon distinct from any previous rebound following a recession and this uniqueness continues to define the landscape in 2023While the calls for an impending recession are currently diminishing we foresee their resurgence in the coming months This anticipation stems from our belief that three of the major tailwinds that have propelled the economy and stock market toward this Goldilocks outlook are poised to morph into headwinds potentially altering the course of the economic journeyThis famous quote inflationadjusted from billion to trillion is attributed to Senator Everett McKinley Dirksen who served as Senate Minority Leader from 1959 to 1969 He used this phrase to express concern about the escalating federal spending that was happening at the time which ultimately contributed to the inflationary period of the 1970s Traditionally the government plays a role in stabilizing the economy during a recession and adjusts its spending as the economy recovers However recent times have seen a departure from this historical patternThe shift began with President Trumps tax cuts which reduced tax revenue and expanded the budget deficit This trend persisted even as the unemployment rate decreased during his tenure until the COVID19 pandemic struck in early 2020 As unemployment rates skyrocketed in 2020 so did government spending as is customary during economic crises However even from mid2020 to mid2021 when the unemployment rate began to decline significantly our budget deficit continued to soar largely due to the issuance of multiple stimulus checks reaching record levels under the Biden AdministrationDuring the Great Depression the deficit as a percentage of the economy measured as Gross Domestic Product GDP ranged from 35 in 1932 to 61 in 1936 This record was surpassed during World War II when the deficit relative to the size of the economy reached 63 in the 1943 fiscal year However these records were shattered during the Great Financial Crisis of 20082009 with the deficit growing to 98 in fiscal year 2009 Yet none of these events came close to the staggering 179 deficit witnessed in fiscal year 2020Government spending began to recede by mid2021 dropping from the peak reached in early 2021 to a low of 37 even as the unemployment rate continued to decline by mid2022 However a contraction in the economy occurred due to reduced government spending in the first half of the previous year compounded by a downturn in manufacturing sparking concerns of a recession Despite falling unemployment rates the Biden Administration implemented several significant spending packages including the 750 billion Inflation Reduction Act the 280 billion CHIPS and Science Act and the 300 billion PACT ActBetween June 2022 and June 2023 the US economy measured by nominal GDP grew by 155 trillion During the same period fede,19,2023-10-25,0
167,"Fitch Ratings boosts 2023 global economic growth projections, trims 2024's",Fitch Ratings has increased its 2023 world growth forecast reflecting surprising resilience so far this year in the US Japan and emerging markets excluding China Chinas property market though is casting a pall over global growth prospects Fitch economists have reduced their outlookThe deepening slump in Chinas property market  once described as the most important sector in the world  is a new threat to global growth prospects just as the impacts of rate hikes in the US and Europe are starting to be felt more significantly said Fitch Ratings Chief Economist Brian CoultonIts world growth forecast increased by 01 percentage point to 25 The economists revised US growth by 05 pp to 20 Japan by 07 pp to 20 and emerging market exChina by 05 pp to 34 Those upward revisions more than offset Fitchs downward revision of 08 pp for China to 48 and 01 pp cut to 06 for its eurozone forecastFor 2024 Fitch Ratings cut its world growth forecast by 02 pp to 19 Its US forecast was reduced by 02 pp to 03 eurozone forecast was trimmed by 03 pp to 11 China outlook dropped 02 pp to 46 and emerging markets excluding China was reduced by 02 pp to 30Commenting on the US economy recent disinflation trends mean the Federal Reserve is close to reaching peak on rates Coulton expects one more rate increase to 575 But core inflation is still high  particularly in services  and we have pushed back the date of the first Fed rate cut to May 2024The European Central Bank also continues to fight inflation implying continued high rates Fitch also expects that Bank of England to keep rates higher for longer as wage inflation stays high despite weak growth,6,2023-10-12,0
168,September's Strong Jobs Report Is Likely To Steepen The Yield Curve Further,The September jobs report was much stronger than expected rising by 336000 vs an expected 170000 What also was surprising was the big revision for the month of August which rose to 227000 from an initial 187000The jawdropping results pushed rates across the Treasury curve sharply higher even with the 30year rate briefly crossing above the 5 mark It also has resulted in a 10year real yield pushing up to almost 25 both new cycle highs This jobs report hits home about the need for the Fed to keep monetary policy higher for longer and this is something that the equity market has defied since the beginning of the rate hiking cycleThe equity market bet heavily on rates falling aggressively in the second half of 2023 and 2024 following the collapse of SVB and theThis has pushed yields up dramatically given the Fed Funds rate and the potential for another rate hike before the year ends It seems that rates on the back of the Treasury curve could rise even higher The spread between the 10 and the 2year has narrowed to 25 bps while the 30year minus the 3month Treasury rate has narrowed to around 50 bps These curves are steepening as the back of the yield curve rises to the front of the yield curveThe steepening of the yield along with the stronger dollar is resulting in high yield spreads also pushing higher which has led equity prices lower over the past few weeks as the earnings yield of the SP 500 rises tooThe market is now entering a new point in the cycle where we have passed the effect of monetary policy tightening Were now at the point where the bond market is taking over where the Fed has left off That means instead of rates rising on the front of the yield curve rates are now rising further due to the strongerthanexpected economic data tied with the Fed policyDue to the steepening of the yield curve the 10year rate may rise by another 25 bps in the coming weeks pushing the rate beyond the  Thats a key level I noted a few weeks ago that the 10year was likely headedIts generally when the yield curve steepens when stocks begin to struggle More recently some of the cycles with the largest steepening have resulted in very strong declines in equitiesIt also seems as if at this point stocks are trading with changes in the yield curve and credit spreads not directly with the actual nominal rate This has been most notable when comparing the Markit CDX HY CDSI Index and comparing it to the SP 500 earnings yield The two have been following each other closely now for several monthsHowever when looking at the spread between the SP 500 earning yield and the 10year rate that spread has continued to decline and has now fallen to less than 1 a level not seen since 2005 Overall the narrowing of this spread tells us that stocks are expensive vs bonds But this indicates that stocks are more sensitive at this point to changes in spreads than they are to actual ratesHowever it seems likely that spreads can continue to widen especially entering the part of the cycle where the lag effects of monetary policy come into play One reason monetary policy has been so ineffective could be the bond markets inability to price what higher for longer properly meant specifically how high those rates would need to be Now that the Fed is near the end of its cycle its becoming clear that the long end of the yield curve may settle out at roughly 5 or higher which would at least get the yield curve flatWith a flatter yield curve and high rates across the curve it seems likely that we should start to see the effects of higher rates work their way through the economy and that probably means that at some point over the next few months the economy begins to slow and more importantly it probably means that earnings estimates for the SP 500 in 2024 start to come downEarnings estimates are about 244 per share and are expected to grow by around 11 in 2024 from roughly 220 in 2023 Ho,1,2023-09-14,0
169,'That '70s Show',The hit TV series That 70s Show aired from 1998 to 2006 and focused on six teenage friends living in Wisconsin in the late 70s The irony was that the actors playing the teenagers were not born in the late 70s andYet today almost 50 years later financial commentators many of whom were not alive at the time suggest that inflation and yields will repeat  Understandably the increase in inflation and interest rates from their historic lows is cause for concern As James Bullard noted Inflation is a pernicious problem which is why the Federal Reserve left into actionThat concern of  remains the key concern of the Federal Reserve in its current monetary policy decisions It has also pushed many economists to point back at history using  period as the yardstick for justifying their concerns about a resurgence of inflationHowever such may be an oversimplification to suggest Burns was wrong and Volcker was right The reason is the economy today is vastly different than during During the 70s the Federal Reserve was entrenched in an inflation fight The end of the Bretton Woods and the failure of wageprice controls combined with an oil embargo sent inflation surging That surge sent markets crumbling under the weight of rising interest rates Ongoing oil price shocks spiking food costs wages and budgetary pressures led to stagflation through the end of that decadeWhat was most notable was the Feds inflation fight Like today the Fed is hiking rates to quell inflationary pressures from exogenous factors In the late 70s the oil crisis led to inflationary pressures as oil prices fed through a manufacturingintensive economy Today inflation resulted from monetary interventions that created demand against a supplyconstrained economySuch is a critical point During  the economy was primarily manufacturingbased providing a high multiplier effect on economic growth Today the mix has reversed with services making up the bulk of economic activity While services are essential they have a very low multiplier effect on economic activityOne of the primary reasons is that services require lower wage growth than manufacturingWhile wages did rise sharply over the last couple of years such was a function of the economic shutdown which created a supplydemand gap in the employment matrix As shown fulltime employment as a percentage of the population fell sharply during the pandemic lockdown However with full employment back to prepandemic levels wage growth declines as employers regain control over the labor balance Furthermore the economic composite of wages interest rates and economic growth remain highly correlated between That 70s Show and today Such suggests that while inflation rose with the supplydemand imbalance created by the shutdown the return to normalcy will lower inflation as economic activity slows With a correlation of 85 the inflationary decline will be coincident with economic growth interest rates and wages Unlike That 70s Show where economic growth and wages were rising steadily which allowed for higher levels of interest rates and inflation there is a singular reason why a repeat of that period is quite impossibleWhat is notable about  is that it was the culmination of events following World War II France England Russia Germany Poland Japan and others were devastated with little ability to produce for themselves America found its most substantial economic growth as the  returned home to start rebuilding a warravaged globeBut that was just the start of itIn the late 50s America stepped into the abyss as humankind took its first steps into space The space race which lasted nearly two decades led to leaps in innovation and technology that paved the wave for the future of AmericaFurthermore the government ran no deficit and household debt to net worth was about 60 So while inflation increased and interest rates rose in tandem the average hou,6,2023-10-06,0
170,Why Are Mortgage Rates So High?,Thirtyyear mortgage rates were over 7 percent at the end of August 2023 a level not seen other than two isolated weeks since 2002 Why are mortgage rates so highFactors commonly mentioned areThese higher shortterm rates are reflected in higher longterm rates and higher yields to maturity on government bonds This indicates that the higher shortterm rates are expected to persistMortgage rates are most commonly compared to yields on 10year government bonds While 30year mortgages could potentially be paid off after 30 years most mortgages are paid off much sooner The maximum possible term to maturity for mortgages is much longerThe figure above shows why the 10year government rate is used for comparison Many of the larger and even smaller changes in 10year government bonds are reflected in 30year mortgage rates Hence part of the recent rise in mortgage rates simply reflects the rise in riskfree longterm interest rates such as the 10year government bond yieldThe thirtyyear mortgage rate hit its lowest level in 30 years the week of January 4 2021 the rate was 266 percent Since then it has risen to reports of rates as high as 75 percent last week The 30year mortgage rate averaged 709 percent for the week ending Thursday April 14 This is an increase of 444 percentage points from the rate in January 2022 Over the same period the yield on 10year government bonds increased quite a bit also but only 323 percentage points The spread between the mortgage rate and the 10year government bond yield has widened from 166 percent to 286 percentage pointsThe figure below shows the spread between the 30year mortgage rate and the 10year government bond yield The spread with the 30year government bond yield is similar Clearly the rise in riskfree government interest rates is not the sole explanation of the increase in mortgage ratesIf the mortgage rate had risen only as much as the 10year government bonds yield it would be 589 percent There is little doubt that a mortgage rate of 589 percent instead of 709 percent would make a big difference to many borrowersWhy has the spread increased The increase in the spread is unusual but not unprecedented As recently as the week ending April 20 2020 the spread was 271 percentage points The increase in the spread to 271 percentage points in 2020 is not surprising The United States economy was contracting with a recession from February 2020 to April 2020 and an unemployment rate of 147 percent Recessions make it harder for people to make their mortgage payments and mortgages become riskier investments The increase in the spread in 2008 is also associated with a recessionThe increase in the spread in 2023 is not associated with a recessionThe recent increase in the spread is due to a decrease in the demand for mortgages for reasons other than a recession Silicon Valley Bank which failed earlier this year held longterm securities which fell in value as yields rose Perhaps partly because of concern about interest rate risks going forward banks have decreased their holdings of mortgages Since the week ending February 23 banks holdings of mortgagebacked securities issued by the federal government have fallen 14 percent No doubt other holders of these securities also now view them as risky even if they dont have to dispose of them due to concerns about regulatorsBeyond the unfortunate implications for home buyers especially firsttime home buyers what can be learned from this episode Interest rates on mortgages were 266 percent just two and a half years ago Why the sudden increase in rates The Federal Reserve increased the money supply and generated the worst inflation in many years Additionally the Federal Reserve was attempting to manipulate interest rates to encourage interest ratesensitive activities That part of the plan worked The unexpected outcome is that the perceived interest rate risk of longterm mortg,28,2023-09-22,0
171,British American Tobacco: One Of The Most Interesting Investments In This Macroeconomic Environment, point to a potential stall in economic growth in 2024 which is why I increasingly feel the need to add consumer staples exposure to my portfolio The latter in addition to being resilient in the eventOf all of them I consider British American Tobacco   to be one of the most interesting both because I find it highly undervalued and because it issues a huge growing sustainable dividend with no withholding tax I think sooner or later the market will realize that it is making a mistake to undervalue this company so muchIn my opinion the main reason why British American Tobacco BAT from now on is so undervaluedThere have been many regulations over the decades to curb tobacco use and the biggest concern is that they have not ended there Every year there is talk of new bans new regulations to comply with yet the result is always the same BAT makes more and more moneyIn 2002 smoking was more widespread in the West than it is today yet this has not limited the growth of EPS BAT as well as its competitors has grown no matter what because its consumers have a physical dependence on their products The pricing power of companies that sell tobacco is enormous as are their profit margins In addition the fact that cigarettes cannot be advertised has only increased the competitive advantage of the giants because new competitors will have no way to make themselves known Overall this is a very concentrated highprofit market with almost impenetrable barriers to entryThrough 2027 Street estimates predict that growth may continue and even profit margins may improve The reason for this optimism is dictated by the fact that Vapours gross margin is rapidly approaching that of combustibles mainly due to the success of  At the moment this brand is one of the key growth drivers over the long termCertainly from an ethical standpoint investing in a company that generates harmful products is not the best but I do not agree with demonizing this industry For example obesity causes about 5 million deaths a year but no one would take a stand against CocaCola and McDonalds for that reason yet their consumers are also addicted and can incur health problems if they abuse their products There are many such examplesThe main difference lies in the fact that smoke is harmful even when inhaled so it harms not only those who smoke but also others around Anyway this is a problem that does not affect British American Tobaccos new products since they do not generate secondhand smoke Not only they do not harm people around but they also greatly reduce the health risks of the smokerThese products have recorded a CAGR of 33 since 2019 and the company expects to reach 5 billion in revenues by 2025 Today about  of revenues come from New Category and this figure is expected to increaseAt the moment New Category is still slightly unprofitable but by 2024 it should make its contribution to net income In other words for those who believe that tobacco companies no longer have growth margins this is not the case at allMoreover combustible tobacco still remains a gold mine compared to H1 2022 revenues from this  by 020 percent Definitely not an exciting growth rate but at this point I think the important thing is simply to keep revenues from decliningFinally I would like to briefly show you the financial results of British American Tobacco during the great financial crisis As mentioned in the intro I am doubtful about economic growth in 2024 which is why I am focusing my attention on companies that have performed well even during periods of great stressLooking at British American Tobaccos performance during those years would you ever say that there was one of the worst financial crises in recent history Revenues and free cash flow were steadily increasing while return on capital and ROE remained very high Put another way even though people had lost their homes they could not do without their Lucky S,3,2023-09-04,0
172,Copart: A Top-Tier Compounder I'm Buying On Weakness,Markets are in turmoil Rates are rising economic growth is weakening and the Fed remains hawkish Thats a horrible mix for investors So far the market is still up 115 yeartodate which means the average investor should still be doing all right this yearThe problem is that the mix of headwinds I just listed is causing the underlying economy to sufferFor example credit the core of our capitalist economies is showing cracksNot only are big banks increasing loan loss reserves were also seeing increasing delinquencies Credit card and auto loan delinquencies are at multidecade highs Mortgage default rates are creeping up as wellIn light of these challenges Im currently working on my watchlist and portfolio to assess which investments I want to expand on weakness and which investments I mightThis includes a few compounders that  I hope  may offer us attractive buying opportunities over the next few months and quartersOne of these stocks is  an industrial stock I Since then CPRT has returned more than 210In this article Ill explain why Im looking to buy CPRT on weakness if I get the opportunitySo lets get to itCopart originated in California in 1982 went public in 1994 and later reincorporated in Delaware in 2012Presently headquartered in Dallas Texas the company operates globally across the United States Canada the United Kingdom Brazil Ireland Germany Finland the United Arab Emirates Oman Bahrain and SpainAlthough the biggest chunk of its revenue is generated in the United StatesCoparts core mission revolves around the reuse recycling and responsible handling of vehicles and automotive parts aiming to reduce the overall environmental impact  and making money while doing soThe company is a major player in the online vehicle auctions and vehicle remarketing services industry They facilitate the sale of vehicles primarily through their Virtual Bidding Third Generation VB3 internet auctionstyle sales technologyTheir client base includes insurance companies banks finance firms charities fleet operators dealers rental companies and individualsThe majority of the vehicles sold are either damaged or recovered stolen vehicles Coparts platform allows registered buyers worldwide to participate in the auction process supporting competition and driving up pricesIn other words CPRT offers a very differentiated way to benefit from the automotive industry and its everincreasing installed base I prefer CPRT over buying automotive manufacturers as I dont like the riskreward of almost every single one of these manufacturersEssentially Coparts growth strategy revolves around expanding its network of vehicle storage facilities pursuing global national and regional vehicle seller agreements enhancing service offerings and furthering the application of its VB3 platform in new marketsThey actively seek acquisitions to integrate into their network optimizing operational efficiency and costeffectivenessAdditionally they focus on service augmentation leveraging technology to provide realtime data predictive analytics and an enhanced bidding experience for their membersThis business model has turned into a mindblowing success The company has found an assetlight way to benefit from an expanding installed base of autos without being dependent on new car salesUsing Seeking Alpha data we see that the company has grown its revenue by 140 per year over the past ten years Thanks to increasing margins it turned this already impressive growth rate into 167 annual compounding EBITDA growth and 221 compounding earnings per share growthIt also helps that the company has a very healthy balance sheetAs of July 31 2023 the company has 67 billion in assets Roughly 23 billion of this is cash and investments in heldtomaturity securitiesIt has just 109 million in longterm debtThe company is expected to end the 2024 fiscal year with 17 billion in,98,2023-09-19,0
